Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
A 2nd generation linkage map of Heterobasidion annosum s.l. based on in silico anchoring of AFLP markers.,"Lind M, van der Nest M, Olson Å, Brandström-Durling M, Stenlid J",PLoS ONE,2012,2012-11-05,2012-11-05,7,11,e48347,10.1371/journal.pone.0048347,23139779,NGI Uppsala (SNP&SEQ Technology Platform),,b1bc27056e554963bd429f1073c6ba5f,https://publications.scilifelab.se/publication/b1bc27056e554963bd429f1073c6ba5f,https://doi.org/10.1371/journal.pone.0048347,https://www.ncbi.nlm.nih.gov/pubmed/23139779
Library preparation and multiplex capture for massive parallel sequencing applications made efficient and easy.,"Neiman M, Sundling S, Grönberg H, Hall P, Czene K, Lindberg J, Klevebring D",PLoS ONE,2012,2012-11-05,2012-11-05,7,11,e48616,10.1371/journal.pone.0048616,23139805,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,df095558e8814454947b6473ce1f0fd2,https://publications.scilifelab.se/publication/df095558e8814454947b6473ce1f0fd2,https://doi.org/10.1371/journal.pone.0048616,https://www.ncbi.nlm.nih.gov/pubmed/23139805
"Sequencing of the needle transcriptome from Norway spruce (Picea abies Karst L.) reveals lower substitution rates, but similar selective constraints in gymnosperms and angiosperms.","Chen J, Uebbing S, Gyllenstrand N, Lagercrantz U, Lascoux M, Källman T",BMC Genomics,2012,2012-11-02,2012-11-02,13,,589,10.1186/1471-2164-13-589,23122049,NGI Uppsala (SNP&SEQ Technology Platform),,ad2c391497fa466d8c3db143b4549e43,https://publications.scilifelab.se/publication/ad2c391497fa466d8c3db143b4549e43,https://doi.org/10.1186/1471-2164-13-589,https://www.ncbi.nlm.nih.gov/pubmed/23122049
A comprehensive comparison of RNA-Seq-based transcriptome analysis from reads to differential gene expression and cross-comparison with microarrays: a case study in Saccharomyces cerevisiae.,"Nookaew I, Papini M, Pornputtapong N, Scalcinati G, Fagerberg L, Uhlén M, Nielsen J",Nucleic Acids Res.,2012,2012-11-01,2012-09-12,40,20,10084-10097,10.1093/nar/gks804,22965124,"Bioinformatics Support and Infrastructure, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,0dc2a140d296454ea162ebc52988e560,https://publications.scilifelab.se/publication/0dc2a140d296454ea162ebc52988e560,https://doi.org/10.1093/nar/gks804,https://www.ncbi.nlm.nih.gov/pubmed/22965124
"2-[4,5-Difluoro-2-(2-fluorobenzoylamino)-benzoylamino]benzoic acid, an antiviral compound with activity against acyclovir-resistant isolates of herpes simplex virus types 1 and 2.","Strand M, Islam K, Edlund K, Oberg CT, Allard A, Bergström T, Mei Y, Elofsson M, Wadell G",Antimicrob. Agents Chemother.,2012,2012-11-00,2012-08-22,56,11,5735-5743,10.1128/AAC.01072-12,22908173,Chemical Biology Consortium Sweden (CBCS),Collaborative,5a6dbca9181a46b196d824946987c4bf,https://publications.scilifelab.se/publication/5a6dbca9181a46b196d824946987c4bf,https://doi.org/10.1128/AAC.01072-12,https://www.ncbi.nlm.nih.gov/pubmed/22908173
TPX2 and AURKA promote 20q amplicon-driven colorectal adenoma to carcinoma progression.,"Sillars-Hardebol AH, Carvalho B, Tijssen M, Beliën JA, de Wit M, Delis-van Diemen PM, Pontén F, van de Wiel MA, Fijneman RJ, Meijer GA",Gut,2012,2012-11-00,2011-12-31,61,11,1568-1575,10.1136/gutjnl-2011-301153,22207630,Tissue Profiling,,710a176dd95d42f4be0d374a09eb8549,https://publications.scilifelab.se/publication/710a176dd95d42f4be0d374a09eb8549,https://doi.org/10.1136/gutjnl-2011-301153,https://www.ncbi.nlm.nih.gov/pubmed/22207630
Transcriptional profiling of human glioblastoma vessels indicates a key role of VEGF-A and TGFβ2 in vascular abnormalization.,"Dieterich LC, Mellberg S, Langenkamp E, Zhang L, Zieba A, Salomäki H, Teichert M, Huang H, Edqvist PH, Kraus T, Augustin HG, Olofsson T, Larsson E, Söderberg O, Molema G, Pontén F, Georgii-Hemming P, Alafuzoff I, Dimberg A",J. Pathol.,2012,2012-11-00,2012-07-13,228,3,378-390,10.1002/path.4072,22786655,"Array and Analysis Facility, Tissue Profiling",,7276fd82416646febd7940ca3aa08e4c,https://publications.scilifelab.se/publication/7276fd82416646febd7940ca3aa08e4c,https://doi.org/10.1002/path.4072,https://www.ncbi.nlm.nih.gov/pubmed/22786655
"Reclassification of the Candida haemulonii complex as Candida haemulonii (C. haemulonii group I), C. duobushaemulonii sp. nov. (C. haemulonii group II), and C. haemulonii var. vulnera var. nov.: three multiresistant human pathogenic yeasts.","Cendejas-Bueno E, Kolecka A, Alastruey-Izquierdo A, Theelen B, Groenewald M, Kostrzewa M, Cuenca-Estrella M, Gómez-López A, Boekhout T",J. Clin. Microbiol.,2012,2012-11-00,2012-09-07,50,11,3641-3651,10.1128/JCM.02248-12,22952266,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,8db3e39e237348a485c30777a4096144,https://publications.scilifelab.se/publication/8db3e39e237348a485c30777a4096144,https://doi.org/10.1128/JCM.02248-12,https://www.ncbi.nlm.nih.gov/pubmed/22952266
Unexpected T-cell recognition of an altered peptide ligand is driven by reversed thermodynamics.,"Allerbring EB, Duru AD, Uchtenhagen H, Madhurantakam C, Tomek MB, Grimm S, Mazumdar PA, Friemann R, Uhlin M, Sandalova T, Nygren PÅ, Achour A",Eur. J. Immunol.,2012,2012-11-00,2012-07-28,42,11,2990-3000,10.1002/eji.201242588,22837158,Protein Science Facility (PSF),,d86c053b36a54fceb70a026f62cd1db1,https://publications.scilifelab.se/publication/d86c053b36a54fceb70a026f62cd1db1,https://doi.org/10.1002/eji.201242588,https://www.ncbi.nlm.nih.gov/pubmed/22837158
"Human cord blood derived immature basophils show dual characteristics, expressing both basophil and eosinophil associated proteins.","Grundström J, Reimer JM, Magnusson SE, Nilsson G, Wernersson S, Hellman L",PLoS ONE,2012,2012-10-31,2012-10-31,7,10,e48308,10.1371/journal.pone.0048308,23118978,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,ae5c0309da6941ea817f0078274cff36,https://publications.scilifelab.se/publication/ae5c0309da6941ea817f0078274cff36,https://doi.org/10.1371/journal.pone.0048308,https://www.ncbi.nlm.nih.gov/pubmed/23118978
Comparison of total and cytoplasmic mRNA reveals global regulation by nuclear retention and miRNAs.,"Solnestam BW, Stranneheim H, Hällman J, Käller M, Lundberg E, Lundeberg J, Akan P",BMC Genomics,2012,2012-10-30,2012-10-30,13,,574,10.1186/1471-2164-13-574,23110385,"Cell Profiling, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,4ac7c51a01b2483582546addacfcc239,https://publications.scilifelab.se/publication/4ac7c51a01b2483582546addacfcc239,https://doi.org/10.1186/1471-2164-13-574,https://www.ncbi.nlm.nih.gov/pubmed/23110385
"Secretagogin is expressed in sensory CGRP neurons and in spinal cord of mouse and complements other calcium-binding proteins, with a note on rat and human.","Shi TJ, Xiang Q, Zhang MD, Tortoriello G, Hammarberg H, Mulder J, Fried K, Wagner L, Josephson A, Uhlén M, Harkany T, Hökfelt T",Mol Pain,2012,2012-10-29,2012-10-29,8,,80,10.1186/1744-8069-8-80,23102406,Fluorescence Tissue Profiling,,3d17bf49ee824c219202eacebf916ef0,https://publications.scilifelab.se/publication/3d17bf49ee824c219202eacebf916ef0,https://doi.org/10.1186/1744-8069-8-80,https://www.ncbi.nlm.nih.gov/pubmed/23102406
Chromosome 1p13 genetic variants antagonize the risk of myocardial infarction associated with high ApoB serum levels.,"Gigante B, Leander K, Vikström M, Ye S, de Faire U",BMC Cardiovasc Disord,2012,2012-10-16,2012-10-16,12,,90,10.1186/1471-2261-12-90,23067240,Mutation Analysis Facility (MAF),,75bcf8b81e5448c4b4f8cfded0b0ac72,https://publications.scilifelab.se/publication/75bcf8b81e5448c4b4f8cfded0b0ac72,https://doi.org/10.1186/1471-2261-12-90,https://www.ncbi.nlm.nih.gov/pubmed/23067240
Strategy for minimizing between-study variation of large-scale phenotypic experiments using multivariate analysis.,"Pinto RC, Gerber L, Eliasson M, Sundberg B, Trygg J",Anal. Chem.,2012,2012-10-16,2012-09-18,84,20,8675-8681,10.1021/ac301869p,22978754,Bioinformatics Support and Infrastructure,,b2e6addab2f24f72a5f8964b5587a900,https://publications.scilifelab.se/publication/b2e6addab2f24f72a5f8964b5587a900,https://doi.org/10.1021/ac301869p,https://www.ncbi.nlm.nih.gov/pubmed/22978754
A novel mutation in the Lipase H gene underlies autosomal recessive hypotrichosis and woolly hair.,"Tariq M, Azhar A, Baig SM, Dahl N, Klar J",Sci Rep,2012,2012-10-12,2012-10-12,2,,730,10.1038/srep00730,23066499,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,c0f68dbcb6cc404990f25cd0cc929989,https://publications.scilifelab.se/publication/c0f68dbcb6cc404990f25cd0cc929989,https://doi.org/10.1038/srep00730,https://www.ncbi.nlm.nih.gov/pubmed/23066499
The Pseudomonas aeruginosa N-acylhomoserine lactone quorum sensing molecules target IQGAP1 and modulate epithelial cell migration.,"Karlsson T, Turkina MV, Yakymenko O, Magnusson KE, Vikström E",PLoS Pathog.,2012,2012-10-11,2012-10-11,8,10,e1002953,10.1371/journal.ppat.1002953,23071436,Advanced Light Microscopy (ALM),,aab1bb0d345742de954ec55b4ff5f7f4,https://publications.scilifelab.se/publication/aab1bb0d345742de954ec55b4ff5f7f4,https://doi.org/10.1371/journal.ppat.1002953,https://www.ncbi.nlm.nih.gov/pubmed/23071436
Multiply-primed rolling circle amplification of human papillomavirus using sequence-specific primers.,"Marincevic-Zuniga Y, Gustavsson I, Gyllensten U",Virology,2012,2012-10-10,2012-06-29,432,1,57-62,10.1016/j.virol.2012.05.030,22739442,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,42c6d5252b82437aa9bd3b58c2b7de8c,https://publications.scilifelab.se/publication/42c6d5252b82437aa9bd3b58c2b7de8c,https://doi.org/10.1016/j.virol.2012.05.030,https://www.ncbi.nlm.nih.gov/pubmed/22739442
Scheffersomyces stipitis: a comparative systems biology study with the Crabtree positive yeast Saccharomyces cerevisiae.,"Papini M, Nookaew I, Uhlén M, Nielsen J",Microb. Cell Fact.,2012,2012-10-09,2012-10-09,11,,136,10.1186/1475-2859-11-136,23043429,"Bioinformatics Support and Infrastructure, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,36aa2c1a1e004c4581aec22ec50609dd,https://publications.scilifelab.se/publication/36aa2c1a1e004c4581aec22ec50609dd,https://doi.org/10.1186/1475-2859-11-136,https://www.ncbi.nlm.nih.gov/pubmed/23043429
Proteomic analysis reveals drug accessible cell surface N-glycoproteins of primary and established glioblastoma cell lines.,"Bock T, Moest H, Omasits U, Dolski S, Lundberg E, Frei A, Hofmann A, Bausch-Fluck D, Jacobs A, Krayenbuehl N, Uhlen M, Aebersold R, Frei K, Wollscheid B",J. Proteome Res.,2012,2012-10-05,2012-08-23,11,10,4885-4893,10.1021/pr300360a,22909291,Cell Profiling,,c022dd2b61674f24a4e4235c9a1634c1,https://publications.scilifelab.se/publication/c022dd2b61674f24a4e4235c9a1634c1,https://doi.org/10.1021/pr300360a,https://www.ncbi.nlm.nih.gov/pubmed/22909291
Multiplex epitope mapping using bacterial surface display reveals both linear and conformational epitopes.,"Hudson EP, Uhlen M, Rockberg J",Sci Rep,2012,2012-10-04,2012-10-04,2,,706,10.1038/srep00706,23050090,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,951aea7e94e94e769ea8d79a783a125a,https://publications.scilifelab.se/publication/951aea7e94e94e769ea8d79a783a125a,https://doi.org/10.1038/srep00706,https://www.ncbi.nlm.nih.gov/pubmed/23050090
Mapping QTL affecting a systemic sclerosis-like disorder in a cross between UCD-200 and red jungle fowl chickens.,"Ek W, Sahlqvist AS, Crooks L, Sgonc R, Dietrich H, Wick G, Ekwall O, Andersson L, Carlborg Ö, Kämpe O, Kerje S",Dev. Comp. Immunol.,2012,2012-10-00,2012-07-17,38,2,352-359,10.1016/j.dci.2012.06.006,22796227,NGI Uppsala (SNP&SEQ Technology Platform),,0edbe032b8224c3792b76ee929764468,https://publications.scilifelab.se/publication/0edbe032b8224c3792b76ee929764468,https://doi.org/10.1016/j.dci.2012.06.006,https://www.ncbi.nlm.nih.gov/pubmed/22796227
High-resolution insights into binding of unfolded polypeptides by the PPIase chaperone SlpA.,"Quistgaard EM, Nordlund P, Löw C",FASEB J.,2012,2012-10-00,2012-06-28,26,10,4003-4013,10.1096/fj.12-208397,22735173,Protein Science Facility (PSF),,1072983f8b93466785ba4465cb7e7555,https://publications.scilifelab.se/publication/1072983f8b93466785ba4465cb7e7555,https://doi.org/10.1096/fj.12-208397,https://www.ncbi.nlm.nih.gov/pubmed/22735173
Consistent mutation status within histologically heterogeneous lung cancer lesions.,"Mattsson JS, Imgenberg-Kreuz J, Edlund K, Botling J, Micke P",Histopathology,2012,2012-10-00,2012-03-31,61,4,744-748,10.1111/j.1365-2559.2012.04245.x,22458769,Tissue Profiling,,203794e7c78d43e991933db58e49f6d5,https://publications.scilifelab.se/publication/203794e7c78d43e991933db58e49f6d5,https://doi.org/10.1111/j.1365-2559.2012.04245.x,https://www.ncbi.nlm.nih.gov/pubmed/22458769
D-amino acid oxidase activator gene (DAOA) variation affects cerebrospinal fluid homovanillic acid concentrations in healthy Caucasians.,"Andreou D, Saetre P, Werge T, Andreassen OA, Agartz I, Sedvall GC, Hall H, Terenius L, Jönsson EG",Eur Arch Psychiatry Clin Neurosci,2012,2012-10-00,2012-03-29,262,7,549-556,10.1007/s00406-012-0313-z,22454242,NGI Uppsala (SNP&SEQ Technology Platform),,2bbe0fe4a34842559adbcfa051baa28a,https://publications.scilifelab.se/publication/2bbe0fe4a34842559adbcfa051baa28a,https://doi.org/10.1007/s00406-012-0313-z,https://www.ncbi.nlm.nih.gov/pubmed/22454242
"Selected polymorphisms in sex hormone-related genes, circulating sex hormones and risk of endometrial cancer.","Lundin E, Wirgin I, Lukanova A, Afanasyeva Y, Krogh V, Axelsson T, Hemminki K, Clendenen TV, Arslan AA, Ohlson N, Sieri S, Roy N, Koenig KL, Idahl A, Berrino F, Toniolo P, Hallmans G, Försti A, Muti P, Lenner P, Shore RE, Zeleniuch-Jacquotte A",Cancer Epidemiol,2012,2012-10-00,2012-05-29,36,5,445-452,10.1016/j.canep.2012.04.006,22633539,NGI Uppsala (SNP&SEQ Technology Platform),,3ea7e4059caf4dd8bc31c45a4a1cba86,https://publications.scilifelab.se/publication/3ea7e4059caf4dd8bc31c45a4a1cba86,https://doi.org/10.1016/j.canep.2012.04.006,https://www.ncbi.nlm.nih.gov/pubmed/22633539
"Chemosensory proteins, major salivary factors in caterpillar mandibular glands.","Celorio-Mancera Mde L, Sundmalm SM, Vogel H, Rutishauser D, Ytterberg AJ, Zubarev RA, Janz N",Insect Biochem. Mol. Biol.,2012,2012-10-00,2012-08-14,42,10,796-805,10.1016/j.ibmb.2012.07.008,22885177,Advanced Mass Spectrometry Proteomics,,42070e69ed294acf80bae18014583638,https://publications.scilifelab.se/publication/42070e69ed294acf80bae18014583638,https://doi.org/10.1016/j.ibmb.2012.07.008,https://www.ncbi.nlm.nih.gov/pubmed/22885177
Lack of association between the regulator of G-protein signaling 4 (RGS4) rs951436 polymorphism and schizophrenia.,"Jönsson EG, Saetre P, Nyholm H, Djurovic S, Melle I, Andreassen OA, Skjødt C, Thygesen JH, Werge T, Hall H, Agartz I, Terenius L",Psychiatr. Genet.,2012,2012-10-00,2011-12-14,22,5,263-264,10.1097/YPG.0b013e32834f3558,22157635,NGI Uppsala (SNP&SEQ Technology Platform),,8b71d3a19f64447c9276a24ac68c8035,https://publications.scilifelab.se/publication/8b71d3a19f64447c9276a24ac68c8035,https://doi.org/10.1097/YPG.0b013e32834f3558,https://www.ncbi.nlm.nih.gov/pubmed/22157635
"Genetic variation in Puccinia graminis collected from oats, rye, and barberry.","Berlin A, Djurle A, Samils B, Yuen J",Phytopathology,2012,2012-10-00,2012-06-28,102,10,1006-1012,10.1094/PHYTO-03-12-0041-R,22734559,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,b3810b588dc44c6d844d91549e756a3b,https://publications.scilifelab.se/publication/b3810b588dc44c6d844d91549e756a3b,https://doi.org/10.1094/PHYTO-03-12-0041-R,https://www.ncbi.nlm.nih.gov/pubmed/22734559
MicroRNAs in Amoebozoa: deep sequencing of the small RNA population in the social amoeba Dictyostelium discoideum reveals developmentally regulated microRNAs.,"Avesson L, Reimegård J, Wagner EG, Söderbom F",RNA,2012,2012-10-00,2012-08-10,18,10,1771-1782,10.1261/rna.033175.112,22875808,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,f19861f2021c485c8460562c82beb902,https://publications.scilifelab.se/publication/f19861f2021c485c8460562c82beb902,https://doi.org/10.1261/rna.033175.112,https://www.ncbi.nlm.nih.gov/pubmed/22875808
Genome-wide and locus specific alterations in CDC73/HRPT2-mutated parathyroid tumors.,"Sulaiman L, Haglund F, Hashemi J, Obara T, Nordenström J, Larsson C, Juhlin CC",PLoS ONE,2012,2012-09-28,2012-09-28,7,9,e46325,10.1371/journal.pone.0046325,23029479,Bioinformatics and Expression Analysis (BEA),,9f43b71e36324575a326615b0bbc41a6,https://publications.scilifelab.se/publication/9f43b71e36324575a326615b0bbc41a6,https://doi.org/10.1371/journal.pone.0046325,https://www.ncbi.nlm.nih.gov/pubmed/23029479
Gene expression profiles in paired gingival biopsies from periodontitis-affected and healthy tissues revealed by massively parallel sequencing.,"Davanian H, Stranneheim H, Båge T, Lagervall M, Jansson L, Lundeberg J, Yucel-Lindberg T",PLoS ONE,2012,2012-09-28,2012-09-28,7,9,e46440,10.1371/journal.pone.0046440,23029519,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,ec5f7932f2b14a41b2fe9c78d368743f,https://publications.scilifelab.se/publication/ec5f7932f2b14a41b2fe9c78d368743f,https://doi.org/10.1371/journal.pone.0046440,https://www.ncbi.nlm.nih.gov/pubmed/23029519
On the roles and regulation of chondroitin sulfate and heparan sulfate in zebrafish pharyngeal cartilage morphogenesis.,"Holmborn K, Habicher J, Kasza Z, Eriksson AS, Filipek-Gorniok B, Gopal S, Couchman JR, Ahlberg PE, Wiweger M, Spillmann D, Kreuger J, Ledin J",J. Biol. Chem.,2012,2012-09-28,2012-08-08,287,40,33905-33916,10.1074/jbc.M112.401646,22869369,Genome Engineering Zebrafish,,f51ca77cdbe64ad19435f4e55f6cac26,https://publications.scilifelab.se/publication/f51ca77cdbe64ad19435f4e55f6cac26,https://doi.org/10.1074/jbc.M112.401646,https://www.ncbi.nlm.nih.gov/pubmed/22869369
Elevated MARK2-dependent phosphorylation of Tau in Alzheimer's disease.,"Gu GJ, Wu D, Lund H, Sunnemark D, Kvist AJ, Milner R, Eckersley S, Nilsson LN, Agerman K, Landegren U, Kamali-Moghaddam M",J. Alzheimers Dis.,2012,2012-09-25,2012-09-25,33,3,699-713,10.3233/JAD-2012-121357,23001711,"Clinical Biomarkers, PLA Proteomics",,b0c867e7f2f34e78939fd064ec6fe602,https://publications.scilifelab.se/publication/b0c867e7f2f34e78939fd064ec6fe602,https://doi.org/10.3233/JAD-2012-121357,https://www.ncbi.nlm.nih.gov/pubmed/23001711
Microscopic particles in two fractions of fresh cerebrospinal fluid in twins with schizophrenia or bipolar disorder and in healthy controls.,"Johansson V, Nybom R, Wetterberg L, Hultman CM, Cannon TD, Johansson AG, Ekman CJ, Landén M",PLoS ONE,2012,2012-09-25,2012-09-25,7,9,e45994,10.1371/journal.pone.0045994,23049916,Mutation Analysis Facility (MAF),,c5b9166df38348bba44240b73c6168ae,https://publications.scilifelab.se/publication/c5b9166df38348bba44240b73c6168ae,https://doi.org/10.1371/journal.pone.0045994,https://www.ncbi.nlm.nih.gov/pubmed/23049916
Comprehensive exploration of the effects of miRNA SNPs on monocyte gene expression.,"Greliche N, Zeller T, Wild PS, Rotival M, Schillert A, Ziegler A, Cardiogenics Consortium , Deloukas P, Erdmann J, Hengstenberg C, Ouwehand WH, Samani NJ, Schunkert H, Munzel T, Lackner KJ, Cambien F, Goodall AH, Tiret L, Blankenberg S, Trégouët DA",PLoS ONE,2012,2012-09-21,2012-09-21,7,9,e45863,10.1371/journal.pone.0045863,23029284,NGI Uppsala (SNP&SEQ Technology Platform),,754ed0ecba204bbab89683565893e3ab,https://publications.scilifelab.se/publication/754ed0ecba204bbab89683565893e3ab,https://doi.org/10.1371/journal.pone.0045863,https://www.ncbi.nlm.nih.gov/pubmed/23029284
Role of sepsis in the development of limb muscle weakness in a porcine intensive care unit model.,"Aare S, Radell P, Eriksson LI, Chen YW, Hoffman EP, Larsson L",Physiol. Genomics,2012,2012-09-18,2012-08-02,44,18,865-877,10.1152/physiolgenomics.00031.2012,22851759,Array and Analysis Facility,,60af987d1dab4b67b147feb04b723afe,https://publications.scilifelab.se/publication/60af987d1dab4b67b147feb04b723afe,https://doi.org/10.1152/physiolgenomics.00031.2012,https://www.ncbi.nlm.nih.gov/pubmed/22851759
Molecular tools for companion diagnostics.,"Zieba A, Grannas K, Söderberg O, Gullberg M, Nilsson M, Landegren U",N Biotechnol,2012,2012-09-15,2012-05-29,29,6,634-640,10.1016/j.nbt.2012.05.004,22634023,PLA Proteomics,,fb17b979742c40ea9a8bf301f79059ca,https://publications.scilifelab.se/publication/fb17b979742c40ea9a8bf301f79059ca,https://doi.org/10.1016/j.nbt.2012.05.004,https://www.ncbi.nlm.nih.gov/pubmed/22634023
Catalytic convergence of manganese and iron lipoxygenases by replacement of a single amino acid.,"Wennman A, Jernerén F, Hamberg M, Oliw EH",J. Biol. Chem.,2012,2012-09-14,2012-07-24,287,38,31757-31765,10.1074/jbc.M112.364331,22822060,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,2fdedc5402bb4246846cf6da7baf1e53,https://publications.scilifelab.se/publication/2fdedc5402bb4246846cf6da7baf1e53,https://doi.org/10.1074/jbc.M112.364331,https://www.ncbi.nlm.nih.gov/pubmed/22822060
Discovery of Ligands for ADP-Ribosyltransferases via Docking-Based Virtual Screening,"Andersson CD, Karlberg T, Ekblad T, Lindgren AEG, Thorsell AG, Spjut S, Uciechowska U, Niemiec MS, Wittung-Stafshede P, Weigelt J, Elofsson M, Schüler H, Linusson A",J. Med. Chem.,2012,2012-09-13,2012-09-13,55,17,7706-7718,10.1021/jm300746d,,"Chemical Biology Consortium Sweden (CBCS), Protein Science Facility (PSF)",Service,4e1fec29eb984ccabfd6ac098c12e8e7,https://publications.scilifelab.se/publication/4e1fec29eb984ccabfd6ac098c12e8e7,https://doi.org/10.1021/jm300746d,
A tool to facilitate clinical biomarker studies--a tissue dictionary based on the Human Protein Atlas.,"Kampf C, Bergman J, Oksvold P, Asplund A, Navani S, Wiking M, Lundberg E, Uhlén M, Ponten F",BMC Med,2012,2012-09-12,2012-09-12,10,,103,10.1186/1741-7015-10-103,22971420,"Cell Profiling, Tissue Profiling",,5af2b1cc2957448da246fde20468dff6,https://publications.scilifelab.se/publication/5af2b1cc2957448da246fde20468dff6,https://doi.org/10.1186/1741-7015-10-103,https://www.ncbi.nlm.nih.gov/pubmed/22971420
Loss-of-heterozygosity on chromosome 19q in early-stage serous ovarian cancer is associated with recurrent disease.,"Skirnisdottir I, Mayrhofer M, Rydåker M, Akerud H, Isaksson A",BMC Cancer,2012,2012-09-12,2012-09-12,12,,407,10.1186/1471-2407-12-407,22967087,Array and Analysis Facility,,71c62030cc0446d5b86aff2877a1836b,https://publications.scilifelab.se/publication/71c62030cc0446d5b86aff2877a1836b,https://doi.org/10.1186/1471-2407-12-407,https://www.ncbi.nlm.nih.gov/pubmed/22967087
GCH1-polymorphism and pain sensitivity among women with provoked vestibulodynia.,"Heddini U, Bohm-Starke N, Grönbladh A, Nyberg F, Nilsson KW, Johannesson U",Mol Pain,2012,2012-09-12,2012-09-12,8,,68,10.1186/1744-8069-8-68,22971341,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)",,9f3eac7955274b349e93cf9948fbee23,https://publications.scilifelab.se/publication/9f3eac7955274b349e93cf9948fbee23,https://doi.org/10.1186/1744-8069-8-68,https://www.ncbi.nlm.nih.gov/pubmed/22971341
Evolutionary conservation of the ribosomal biogenesis factor Rbm19/Mrd1: implications for function.,"Kallberg Y, Segerstolpe Å, Lackmann F, Persson B, Wieslander L",PLoS ONE,2012,2012-09-12,2012-09-12,7,9,e43786,10.1371/journal.pone.0043786,22984444,Bioinformatics Support and Infrastructure,,fd5339728a92423293ad65afe5cbdb19,https://publications.scilifelab.se/publication/fd5339728a92423293ad65afe5cbdb19,https://doi.org/10.1371/journal.pone.0043786,https://www.ncbi.nlm.nih.gov/pubmed/22984444
Identification of candidate SNPs for drug induced toxicity from differentially expressed genes in associated tissues.,"Hasmats J, Kupershmidt I, Rodríguez-Antona C, Su QJ, Khan MS, Jara C, Mielgo X, Lundeberg J, Green H",Gene,2012,2012-09-10,2012-07-05,506,1,62-68,10.1016/j.gene.2012.06.053,22759513,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,a27ba07d898841af81503f9d61dee5e4,https://publications.scilifelab.se/publication/a27ba07d898841af81503f9d61dee5e4,https://doi.org/10.1016/j.gene.2012.06.053,https://www.ncbi.nlm.nih.gov/pubmed/22759513
Five simple guidelines for establishing basic authenticity and reliability of newly generated fungal ITS sequences,"Nilsson RH, Tedersoo L, Abarenkov K, Ryberg M, Kristiansson E, Hartmann M, Schoch CL, Nylander JAA, Bergsten J, Porter TM, Jumpponen A, Vaishampayan P, Ovaskainen O, Hallenberg N, Bengtsson-Palme J, Eriksson KM, Larsson KH, Larsson E, Kõljalg U",MycoKeys,2012,2012-09-05,2012-09-05,4,,37-63,10.3897/mycokeys.4.3606,,Bioinformatics Support and Infrastructure,,b659c386f09242aca02397820ed956c9,https://publications.scilifelab.se/publication/b659c386f09242aca02397820ed956c9,https://doi.org/10.3897/mycokeys.4.3606,
Improved gap size estimation for scaffolding algorithms.,"Sahlin K, Street N, Lundeberg J, Arvestad L",Bioinformatics,2012,2012-09-01,2012-08-28,28,17,2215-2222,10.1093/bioinformatics/bts441,22923455,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,29494054d8cb4115b87b74c2d166a6f2,https://publications.scilifelab.se/publication/29494054d8cb4115b87b74c2d166a6f2,https://doi.org/10.1093/bioinformatics/bts441,https://www.ncbi.nlm.nih.gov/pubmed/22923455
