Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
A New Method for Detecting Associations with Rare Copy-Number Variants.,"Tzeng JY, Magnusson PK, Sullivan PF, Swedish Schizophrenia Consortium , Szatkiewicz JP",PLoS Genet.,2015,2015-10-00,2015-10-02,11,10,e1005403,10.1371/journal.pgen.1005403,26431523,NGI Uppsala (SNP&SEQ Technology Platform),,58a4444450884ccaa2cd140ffed4f2cc,https://publications.scilifelab.se/publication/58a4444450884ccaa2cd140ffed4f2cc,https://doi.org/10.1371/journal.pgen.1005403,https://www.ncbi.nlm.nih.gov/pubmed/26431523
Positive Modulation of the Glycine Receptor by Means of Glycine Receptor–Binding Aptamers,"Shalaly ND, Aneiros E, Blank M, Mueller J, Nyman E, Blind M, Dabrowski MA, Andersson CV, Sandberg K",J Biomol Screen,2015,2015-10-00,2015-10-00,20,9,1112-1123,10.1177/1087057115590575,,Drug Discovery and Development (DDD),Collaborative,705f119ca5e245319a1d217015cc90cf,https://publications.scilifelab.se/publication/705f119ca5e245319a1d217015cc90cf,https://doi.org/10.1177/1087057115590575,
Cis-Regulatory Changes Associated with a Recent Mating System Shift and Floral Adaptation in Capsella.,"Steige KA, Reimegård J, Koenig D, Scofield DG, Slotte T",Mol. Biol. Evol.,2015,2015-10-00,2015-08-28,32,10,2501-2514,10.1093/molbev/msv169,26318184,"Bioinformatics Long-term Support WABI, NGI Uppsala (SNP&SEQ Technology Platform)","Collaborative, Service",77b6751cea9a473eb0727789d2526d87,https://publications.scilifelab.se/publication/77b6751cea9a473eb0727789d2526d87,https://doi.org/10.1093/molbev/msv169,https://www.ncbi.nlm.nih.gov/pubmed/26318184
BCG Skin Infection Triggers IL-1R-MyD88-Dependent Migration of EpCAMlow CD11bhigh Skin Dendritic cells to Draining Lymph Node During CD4+ T-Cell Priming.,"Bollampalli VP, Harumi Yamashiro L, Feng X, Bierschenk D, Gao Y, Blom H, Henriques-Normark B, Nylén S, Rothfuchs AG",PLoS Pathog.,2015,2015-10-00,2015-10-06,11,10,e1005206,10.1371/journal.ppat.1005206,26440518,Advanced Light Microscopy (ALM),,982dd1cdc3434cd8b71078d29f9a0a97,https://publications.scilifelab.se/publication/982dd1cdc3434cd8b71078d29f9a0a97,https://doi.org/10.1371/journal.ppat.1005206,https://www.ncbi.nlm.nih.gov/pubmed/26440518
The effects of age and gender on plasma levels of 63 cytokines,"Larsson A, Carlsson L, Gordh T, Lind AL, Thulin M, Kamali-Moghaddam M",Journal of Immunological Methods,2015,2015-10-00,2015-10-00,425,,58-61,10.1016/j.jim.2015.06.009,,"Clinical Biomarkers, PLA Proteomics","Service, Collaborative",b3aec05208c24c8cbae93d8ea7c982c5,https://publications.scilifelab.se/publication/b3aec05208c24c8cbae93d8ea7c982c5,https://doi.org/10.1016/j.jim.2015.06.009,
Isolation of novel IncA/C and IncN fluoroquinolone resistance plasmids from an antibiotic-polluted lake.,"Flach CF, Johnning A, Nilsson I, Smalla K, Kristiansson E, Larsson DG",J. Antimicrob. Chemother.,2015,2015-10-00,2015-07-01,70,10,2709-2717,10.1093/jac/dkv167,26124213,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,b7471af7523142ec8e6284d21fb6277c,https://publications.scilifelab.se/publication/b7471af7523142ec8e6284d21fb6277c,https://doi.org/10.1093/jac/dkv167,https://www.ncbi.nlm.nih.gov/pubmed/26124213
The Human Gut Microbiome as a Transporter of Antibiotic Resistance Genes between Continents.,"Bengtsson-Palme J, Angelin M, Huss M, Kjellqvist S, Kristiansson E, Palmgren H, Larsson DGJ, Johansson A",Antimicrob. Agents Chemother.,2015,2015-10-00,2015-08-12,59,10,6551-6560,10.1128/AAC.00933-15,26259788,Bioinformatics Long-term Support WABI,Collaborative,c99e43d2fa8f4d019e121509ac8b495a,https://publications.scilifelab.se/publication/c99e43d2fa8f4d019e121509ac8b495a,https://doi.org/10.1128/AAC.00933-15,https://www.ncbi.nlm.nih.gov/pubmed/26259788
The use of gene arrays and corresponding connectivity mapping (Cmap) to identify novel anti-ageing ingredients.,"Gillbro JM, Merinville E, Olsson M, Al-Bader T, Klack A, Visdal-Johnsen L, Mavon A",Int J Cosmet Sci,2015,2015-10-00,2015-06-27,37 Suppl 1,,9-14,10.1111/ics.12251,26112986,Array and Analysis Facility,,d0e54a569ab84188ab4031c834342766,https://publications.scilifelab.se/publication/d0e54a569ab84188ab4031c834342766,https://doi.org/10.1111/ics.12251,https://www.ncbi.nlm.nih.gov/pubmed/26112986
Dibenzocyclooctadiene lignans from Schisandra spp. selectively inhibit the growth of the intracellular bacteria Chlamydia pneumoniae and Chlamydia trachomatis.,"Hakala E, Hanski L, Uvell H, Yrjönen T, Vuorela H, Elofsson M, Vuorela PM",J. Antibiot.,2015,2015-10-00,2015-05-07,68,10,609-614,10.1038/ja.2015.48,25944533,Chemical Biology Consortium Sweden (CBCS),Collaborative,d510054e921e4456aea66a41ead6a7ec,https://publications.scilifelab.se/publication/d510054e921e4456aea66a41ead6a7ec,https://doi.org/10.1038/ja.2015.48,https://www.ncbi.nlm.nih.gov/pubmed/25944533
Profound parental bias associated with chromosome 14 acquired uniparental disomy indicates targeting of an imprinted locus.,"Chase A, Leung W, Tapper W, Jones AV, Knoops L, Rasi C, Forsberg LA, Guglielmelli P, Zoi K, Hall V, Chiecchio L, Eder-Azanza L, Bryant C, Lannfelt L, Docherty L, White HE, Score J, Mackay DJ, Vannucchi AM, Dumanski JP, Cross NC",Leukemia,2015,2015-10-00,2015-06-27,29,10,2069-2074,10.1038/leu.2015.130,26114957,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,ddeb8ed71db84e7ca42ea51082686059,https://publications.scilifelab.se/publication/ddeb8ed71db84e7ca42ea51082686059,https://doi.org/10.1038/leu.2015.130,https://www.ncbi.nlm.nih.gov/pubmed/26114957
"A comprehensive 1,000 Genomes-based genome-wide association meta-analysis of coronary artery disease.","Nikpay M, Goel A, Won HH, Hall LM, Willenborg C, Kanoni S, Saleheen D, Kyriakou T, Nelson CP, Hopewell JC, Webb TR, Zeng L, Dehghan A, Alver M, Armasu SM, Auro K, Bjonnes A, Chasman DI, Chen S, Ford I, Franceschini N, Gieger C, Grace C, Gustafsson S, Huang J, Hwang SJ, Kim YK, Kleber ME, Lau KW, Lu X, Lu Y, Lyytikäinen LP, Mihailov E, Morrison AC, Pervjakova N, Qu L, Rose LM, Salfati E, Saxena R, Scholz M, Smith AV, Tikkanen E, Uitterlinden A, Yang X, Zhang W, Zhao W, de Andrade M, de Vries PS, van Zuydam NR, Anand SS, Bertram L, Beutner F, Dedoussis G, Frossard P, Gauguier D, Goodall AH, Gottesman O, Haber M, Han BG, Huang J, Jalilzadeh S, Kessler T, König IR, Lannfelt L, Lieb W, Lind L, Lindgren CM, Lokki ML, Magnusson PK, Mallick NH, Mehra N, Meitinger T, Memon FU, Morris AP, Nieminen MS, Pedersen NL, Peters A, Rallidis LS, Rasheed A, Samuel M, Shah SH, Sinisalo J, Stirrups KE, Trompet S, Wang L, Zaman KS, Ardissino D, Boerwinkle E, Borecki IB, Bottinger EP, Buring JE, Chambers JC, Collins R, Cupples LA, Danesh J, Demuth I, Elosua R, Epstein SE, Esko T, Feitosa MF, Franco OH, Franzosi MG, Granger CB, Gu D, Gudnason V, Hall AS, Hamsten A, Harris TB, Hazen SL, Hengstenberg C, Hofman A, Ingelsson E, Iribarren C, Jukema JW, Karhunen PJ, Kim BJ, Kooner JS, Kullo IJ, Lehtimäki T, Loos RJ, Melander O, Metspalu A, März W, Palmer CN, Perola M, Quertermous T, Rader DJ, Ridker PM, Ripatti S, Roberts R, Salomaa V, Sanghera DK, Schwartz SM, Seedorf U, Stewart AF, Stott DJ, Thiery J, Zalloua PA, O'Donnell CJ, Reilly MP, Assimes TL, Thompson JR, Erdmann J, Clarke R, Watkins H, Kathiresan S, McPherson R, Deloukas P, Schunkert H, Samani NJ, Farrall M, CARDIoGRAMplusC4D Consortium ",Nat. Genet.,2015,2015-10-00,2015-09-08,47,10,1121-1130,10.1038/ng.3396,26343387,NGI Uppsala (SNP&SEQ Technology Platform),,e34e7763ab0b4913b58277b782a96e66,https://publications.scilifelab.se/publication/e34e7763ab0b4913b58277b782a96e66,https://doi.org/10.1038/ng.3396,https://www.ncbi.nlm.nih.gov/pubmed/26343387
Cerebrospinal fluid monoamine metabolite concentrations as intermediate phenotypes between glutamate-related genes and psychosis.,"Andreou D, Söderman E, Axelsson T, Sedvall GC, Terenius L, Agartz I, Jönsson EG",Psychiatry Res,2015,2015-09-30,2015-07-06,229,1-2,497-504,10.1016/j.psychres.2015.06.023,26142836,NGI Uppsala (SNP&SEQ Technology Platform),,349b4d5cc4284ebdbf2d95bd0219046a,https://publications.scilifelab.se/publication/349b4d5cc4284ebdbf2d95bd0219046a,https://doi.org/10.1016/j.psychres.2015.06.023,https://www.ncbi.nlm.nih.gov/pubmed/26142836
Identification of Novel Epigenetic Markers of Prostate Cancer by NotI-Microarray Analysis.,"Dmitriev AA, Rosenberg EE, Krasnov GS, Gerashchenko GV, Gordiyuk VV, Pavlova TV, Kudryavtseva AV, Beniaminov AD, Belova AA, Bondarenko YN, Danilets RO, Glukhov AI, Kondratov AG, Alexeyenko A, Alekseev BY, Klein G, Senchenko VN, Kashuba VI",Dis. Markers,2015,2015-09-28,2015-09-28,2015,,241301,10.1155/2015/241301,26491211,Bioinformatics Support and Infrastructure,,1282f8e60a5b42709a9551c298359a2c,https://publications.scilifelab.se/publication/1282f8e60a5b42709a9551c298359a2c,https://doi.org/10.1155/2015/241301,https://www.ncbi.nlm.nih.gov/pubmed/26491211
Serendipitous Meta-Transcriptomics: The Fungal Community of Norway Spruce (Picea abies).,"Delhomme N, Sundström G, Zamani N, Lantz H, Lin YC, Hvidsten TR, Höppner MP, Jern P, Van de Peer Y, Lundeberg J, Grabherr MG, Street NR",PLoS ONE,2015,2015-09-28,2015-09-28,10,9,e0139080,10.1371/journal.pone.0139080,26413905,"Bioinformatics Support and Infrastructure, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,1837468a384a4d009a692da1db915f18,https://publications.scilifelab.se/publication/1837468a384a4d009a692da1db915f18,https://doi.org/10.1371/journal.pone.0139080,https://www.ncbi.nlm.nih.gov/pubmed/26413905
Virtual Screening for Transition State Analogue Inhibitors of IRAP Based on Quantum Mechanically Derived Reaction Coordinates,"Svensson F, Engen K, Lundbäck T, Larhed M, Sköld C",J. Chem. Inf. Model.,2015,2015-09-28,2015-09-28,55,9,1984-1993,10.1021/acs.jcim.5b00359,,Chemical Biology Consortium Sweden (CBCS),Collaborative,70cf9a77e36f4f428d56dceaef6a34fd,https://publications.scilifelab.se/publication/70cf9a77e36f4f428d56dceaef6a34fd,https://doi.org/10.1021/acs.jcim.5b00359,
Exploring microbial dark matter to resolve the deep archaeal ancestry of eukaryotes.,"Saw JH, Spang A, Zaremba-Niedzwiedzka K, Juzokaite L, Dodsworth JA, Murugapiran SK, Colman DR, Takacs-Vesbach C, Hedlund BP, Guy L, Ettema TJG","Philos. Trans. R. Soc. Lond., B, Biol. Sci.",2015,2015-09-26,2015-09-02,370,1678,20140328,10.1098/rstb.2014.0328,26323759,"Microbial Single Cell Genomics, NGI Uppsala (SNP&SEQ Technology Platform)",Collaborative,836454cd47f742c9a765589c317c138e,https://publications.scilifelab.se/publication/836454cd47f742c9a765589c317c138e,https://doi.org/10.1098/rstb.2014.0328,https://www.ncbi.nlm.nih.gov/pubmed/26323759
The genomes of three stocks comprising the most widely utilized live sporozoite Theileria parva vaccine exhibit very different degrees and patterns of sequence divergence.,"Norling M, Bishop RP, Pelle R, Qi W, Henson S, Drábek EF, Tretina K, Odongo D, Mwaura S, Njoroge T, Bongcam-Rudloff E, Daubenberger CA, Silva JC",BMC Genomics,2015,2015-09-24,2015-09-24,16,,729,10.1186/s12864-015-1910-9,26403690,NGI Uppsala (Uppsala Genome Center),,1340f5a43e3a421a92188835e534a777,https://publications.scilifelab.se/publication/1340f5a43e3a421a92188835e534a777,https://doi.org/10.1186/s12864-015-1910-9,https://www.ncbi.nlm.nih.gov/pubmed/26403690
Ancient genomes link early farmers from Atapuerca in Spain to modern-day Basques.,"Günther T, Valdiosera C, Malmström H, Ureña I, Rodriguez-Varela R, Sverrisdóttir ÓO, Daskalaki EA, Skoglund P, Naidoo T, Svensson EM, Bermúdez de Castro JM, Carbonell E, Dunn M, Storå J, Iriarte E, Arsuaga JL, Carretero JM, Götherström A, Jakobsson M",Proc. Natl. Acad. Sci. U.S.A.,2015,2015-09-22,2015-09-10,112,38,11917-11922,10.1073/pnas.1509851112,26351665,NGI Uppsala (SNP&SEQ Technology Platform),,886cc8c622b44c2397c005d7264e5eca,https://publications.scilifelab.se/publication/886cc8c622b44c2397c005d7264e5eca,https://doi.org/10.1073/pnas.1509851112,https://www.ncbi.nlm.nih.gov/pubmed/26351665
Dormant phages of Helicobacter pylori reveal distinct populations in Europe.,"Vale FF, Vadivelu J, Oleastro M, Breurec S, Engstrand L, Perets TT, Mégraud F, Lehours P",Sci Rep,2015,2015-09-21,2015-09-21,5,,14333,10.1038/srep14333,26387443,Clinical Genomics Stockholm,Collaborative,861dfa4538c64bb987ff79cf41607da8,https://publications.scilifelab.se/publication/861dfa4538c64bb987ff79cf41607da8,https://doi.org/10.1038/srep14333,https://www.ncbi.nlm.nih.gov/pubmed/26387443
"Draft genome sequence of 'Treponema phagedenis' strain V1, isolated from bovine digital dermatitis.","Mushtaq M, Manzoor S, Pringle M, Rosander A, Bongcam-Rudloff E",Stand Genomic Sci,2015,2015-09-21,2015-09-21,10,,67,10.1186/s40793-015-0059-0,26392840,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (SNP&SEQ Technology Platform)",,9c5445086576453dbfebef79673ce50c,https://publications.scilifelab.se/publication/9c5445086576453dbfebef79673ce50c,https://doi.org/10.1186/s40793-015-0059-0,https://www.ncbi.nlm.nih.gov/pubmed/26392840
Gene expression profiling of pre-eclamptic placentae by RNA sequencing.,"Kaartokallio T, Cervera A, Kyllönen A, Laivuori K, Kere J, Laivuori H, FINNPEC Core Investigator Group ",Sci Rep,2015,2015-09-21,2015-09-21,5,,14107,10.1038/srep14107,26388242,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,abda054a1679462f8fb7b278c1b968b2,https://publications.scilifelab.se/publication/abda054a1679462f8fb7b278c1b968b2,https://doi.org/10.1038/srep14107,https://www.ncbi.nlm.nih.gov/pubmed/26388242
PARP1- and CTCF-Mediated Interactions between Active and Repressed Chromatin at the Lamina Promote Oscillating Transcription.,"Zhao H, Sifakis EG, Sumida N, Millán-Ariño L, Scholz BA, Svensson JP, Chen X, Ronnegren AL, Mallet de Lima CD, Varnoosfaderani FS, Shi C, Loseva O, Yammine S, Israelsson M, Rathje LS, Németi B, Fredlund E, Helleday T, Imreh MP, Göndör A",Mol. Cell,2015,2015-09-17,2015-09-01,59,6,984-997,10.1016/j.molcel.2015.07.019,26321255,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,dc1955ed9ae2463f8a8d503bd7ab63cb,https://publications.scilifelab.se/publication/dc1955ed9ae2463f8a8d503bd7ab63cb,https://doi.org/10.1016/j.molcel.2015.07.019,https://www.ncbi.nlm.nih.gov/pubmed/26321255
Genetic and morphological evidence for introgression between three species of willows.,"Fogelqvist J, Verkhozina AV, Katyshev AI, Pucholt P, Dixelius C, Rönnberg-Wästljung AC, Lascoux M, Berlin S",BMC Evol. Biol.,2015,2015-09-16,2015-09-16,15,,193,10.1186/s12862-015-0461-7,26376815,"NGI Uppsala (SNP&SEQ Technology Platform), NGI Uppsala (Uppsala Genome Center)",,f6d9330dc7e94358a4219441a106771d,https://publications.scilifelab.se/publication/f6d9330dc7e94358a4219441a106771d,https://doi.org/10.1186/s12862-015-0461-7,https://www.ncbi.nlm.nih.gov/pubmed/26376815
Comprehensive analysis of microRNA expression in regionalized human neural progenitor cells reveals microRNA-10 as a caudalizing factor.,"Jönsson ME, Nelander Wahlestedt J, Åkerblom M, Kirkeby A, Malmevik J, Brattaas PL, Jakobsson J, Parmar M",Development,2015,2015-09-15,2015-09-24,142,18,3166-3177,10.1242/dev.122747,26395143,NGI Uppsala (SNP&SEQ Technology Platform),,4938fa914f2649f2a97184529000b0c2,https://publications.scilifelab.se/publication/4938fa914f2649f2a97184529000b0c2,https://doi.org/10.1242/dev.122747,https://www.ncbi.nlm.nih.gov/pubmed/26395143
WNT3 involvement in human bladder exstrophy and cloaca development in zebrafish.,"Baranowska Körberg I, Hofmeister W, Markljung E, Cao J, Nilsson D, Ludwig M, Draaken M, Holmdahl G, Barker G, Reutter H, Vukojević V, Clementson Kockum C, Lundin J, Lindstrand A, Nordenskjöld A",Hum. Mol. Genet.,2015,2015-09-15,2015-06-25,24,18,5069-5078,10.1093/hmg/ddv225,26105184,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,843da0bb73384399840655994624f7ec,https://publications.scilifelab.se/publication/843da0bb73384399840655994624f7ec,https://doi.org/10.1093/hmg/ddv225,https://www.ncbi.nlm.nih.gov/pubmed/26105184
Genetics and Prognostication in Splenic Marginal Zone Lymphoma: Revelations from Deep Sequencing.,"Parry M, Rose-Zerilli MJ, Ljungström V, Gibson J, Wang J, Walewska R, Parker H, Parker A, Davis Z, Gardiner A, McIver-Brown N, Kalpadakis C, Xochelli A, Anagnostopoulos A, Fazi C, Gonzalez de Castro D, Dearden C, Pratt G, Rosenquist R, Ashton-Key M, Forconi F, Collins A, Ghia P, Matutes E, Pangalis G, Stamatopoulos K, Oscier D, Strefford JC",Clin. Cancer Res.,2015,2015-09-15,2015-03-18,21,18,4174-4183,10.1158/1078-0432.CCR-14-2759,25779943,Clinical Genomics Uppsala,,a23b5b745ba049b3bfd60816177caf62,https://publications.scilifelab.se/publication/a23b5b745ba049b3bfd60816177caf62,https://doi.org/10.1158/1078-0432.CCR-14-2759,https://www.ncbi.nlm.nih.gov/pubmed/25779943
HLA class I is most tightly linked to levels of tapasin compared with other antigen-processing proteins in glioblastoma.,"Thuring C, Follin E, Geironson L, Freyhult E, Junghans V, Harndahl M, Buus S, Paulsson KM",Br. J. Cancer,2015,2015-09-15,2015-08-28,113,6,952-962,10.1038/bjc.2015.297,26313662,Bioinformatics Support and Infrastructure,,b5bcdca266db45aeb554db7125ff761e,https://publications.scilifelab.se/publication/b5bcdca266db45aeb554db7125ff761e,https://doi.org/10.1038/bjc.2015.297,https://www.ncbi.nlm.nih.gov/pubmed/26313662
Glioma-derived plasminogen activator inhibitor-1 (PAI-1) regulates the recruitment of LRP1 positive mast cells.,"Roy A, Coum A, Marinescu VD, Põlajeva J, Smits A, Nelander S, Uhrbom L, Westermark B, Forsberg-Nilsson K, Pontén F, Tchougounova E",Oncotarget,2015,2015-09-15,2015-07-15,6,27,23647-23661,10.18632/oncotarget.4640,26164207,Tissue Profiling,Collaborative,be958fd7d1954426bf05fc85d5251ec9,https://publications.scilifelab.se/publication/be958fd7d1954426bf05fc85d5251ec9,https://doi.org/10.18632/oncotarget.4640,https://www.ncbi.nlm.nih.gov/pubmed/26164207
Surface Chemistry of Nanocellulose Fibers Directs Monocyte/Macrophage Response.,"Hua K, Ålander E, Lindström T, Mihranyan A, Strømme M, Ferraz N",Biomacromolecules,2015,2015-09-14,2015-08-08,16,9,2787-2795,10.1021/acs.biomac.5b00727,26247827,BioMaterial Interactions (BioMat),,9ab13e468ca244fc9de10dc4df5613db,https://publications.scilifelab.se/publication/9ab13e468ca244fc9de10dc4df5613db,https://doi.org/10.1021/acs.biomac.5b00727,https://www.ncbi.nlm.nih.gov/pubmed/26247827
Determination of obesity associated gene variants related to TMEM18 through ultra-deep targeted re-sequencing in a case-control cohort for pediatric obesity.,"Rask-Andersen M, Sällman Almén M, Jacobsson JA, Ameur A, Moschonis G, Dedoussis G, Marcus C, Gyllensten U, Fredriksson R, Schiöth HB",Genet Res (Camb),2015,2015-09-14,2015-09-14,97,,e16,10.1017/S0016672315000117,26365393,"NGI Uppsala (SNP&SEQ Technology Platform), NGI Uppsala (Uppsala Genome Center)",,d0d8485790324c05a0b8ebdb68ad21f7,https://publications.scilifelab.se/publication/d0d8485790324c05a0b8ebdb68ad21f7,https://doi.org/10.1017/S0016672315000117,https://www.ncbi.nlm.nih.gov/pubmed/26365393
"Rare and low-frequency variants and their association with plasma levels of fibrinogen, FVII, FVIII, and vWF.","Huffman JE, de Vries PS, Morrison AC, Sabater-Lleal M, Kacprowski T, Auer PL, Brody JA, Chasman DI, Chen MH, Guo X, Lin LA, Marioni RE, Müller-Nurasyid M, Yanek LR, Pankratz N, Grove ML, de Maat MP, Cushman M, Wiggins KL, Qi L, Sennblad B, Harris SE, Polasek O, Riess H, Rivadeneira F, Rose LM, Goel A, Taylor KD, Teumer A, Uitterlinden AG, Vaidya D, Yao J, Tang W, Levy D, Waldenberger M, Becker DM, Folsom AR, Giulianini F, Greinacher A, Hofman A, Huang CC, Kooperberg C, Silveira A, Starr JM, Strauch K, Strawbridge RJ, Wright AF, McKnight B, Franco OH, Zakai N, Mathias RA, Psaty BM, Ridker PM, Tofler GH, Völker U, Watkins H, Fornage M, Hamsten A, Deary IJ, Boerwinkle E, Koenig W, Rotter JI, Hayward C, Dehghan A, Reiner AP, O'Donnell CJ, Smith NL",Blood,2015,2015-09-10,2015-06-25,126,11,e19-e29,10.1182/blood-2015-02-624551,26105150,NGI Uppsala (SNP&SEQ Technology Platform),,2be8707d9ca54be58450aee3de6d9bcb,https://publications.scilifelab.se/publication/2be8707d9ca54be58450aee3de6d9bcb,https://doi.org/10.1182/blood-2015-02-624551,https://www.ncbi.nlm.nih.gov/pubmed/26105150
The epigenetic signature of subcutaneous fat cells is linked to altered expression of genes implicated in lipid metabolism in obese women.,"Arner P, Sinha I, Thorell A, Rydén M, Dahlman-Wright K, Dahlman I",Clin Epigenetics,2015,2015-09-08,2015-09-08,7,,93,10.1186/s13148-015-0126-9,26351548,Bioinformatics and Expression Analysis (BEA),,c2ae0c5d90cb4ae8a5b7fa35de8610e1,https://publications.scilifelab.se/publication/c2ae0c5d90cb4ae8a5b7fa35de8610e1,https://doi.org/10.1186/s13148-015-0126-9,https://www.ncbi.nlm.nih.gov/pubmed/26351548
"Tandem Benzophenone Amino Pyridines, Potent and Selective Inhibitors of Human Leukotriene C4 Synthase","Kleinschmidt TK, Haraldsson M, Basavarajappa D, Lundeberg E, Thulasingam M, Ekoff M, Fauland A, Lehmann C, Kahnt AS, Lindbom L, Haeggstrom JZ",Journal of Pharmacology and Experimental Therapeutics,2015,2015-09-08,2015-08-17,355,1,108-116,10.1124/jpet.115.227157,,Chemical Biology Consortium Sweden (CBCS),Collaborative,dc6a00e0094640f7ad236c64a8031b3f,https://publications.scilifelab.se/publication/dc6a00e0094640f7ad236c64a8031b3f,https://doi.org/10.1124/jpet.115.227157,
Paternally expressed imprinted genes establish postzygotic hybridization barriers in Arabidopsis thaliana.,"Wolff P, Jiang H, Wang G, Santos-González J, Köhler C",Elife,2015,2015-09-07,2015-09-07,4,,,10.7554/eLife.10074,26344545,NGI Uppsala (SNP&SEQ Technology Platform),,791f27eb27484793ae4dc6e595c65d58,https://publications.scilifelab.se/publication/791f27eb27484793ae4dc6e595c65d58,https://doi.org/10.7554/eLife.10074,https://www.ncbi.nlm.nih.gov/pubmed/26344545
Metrics for the Human Proteome Project 2015: Progress on the Human Proteome and Guidelines for High-Confidence Protein Identification.,"Omenn GS, Lane L, Lundberg EK, Beavis RC, Nesvizhskii AI, Deutsch EW",J. Proteome Res.,2015,2015-09-04,2015-07-15,14,9,3452-3460,10.1021/acs.jproteome.5b00499,26155816,Cell Profiling,,616004ca48b74be0ad0d36061cb8253a,https://publications.scilifelab.se/publication/616004ca48b74be0ad0d36061cb8253a,https://doi.org/10.1021/acs.jproteome.5b00499,https://www.ncbi.nlm.nih.gov/pubmed/26155816
Quest for Missing Proteins: Update 2015 on Chromosome-Centric Human Proteome Project.,"Horvatovich P, Lundberg EK, Chen YJ, Sung TY, He F, Nice EC, Goode RJ, Yu S, Ranganathan S, Baker MS, Domont GB, Velasquez E, Li D, Liu S, Wang Q, He QY, Menon R, Guan Y, Corrales FJ, Segura V, Casal JI, Pascual-Montano A, Albar JP, Fuentes M, Gonzalez-Gonzalez M, Diez P, Ibarrola N, Degano RM, Mohammed Y, Borchers CH, Urbani A, Soggiu A, Yamamoto T, Salekdeh GH, Archakov A, Ponomarenko E, Lisitsa A, Lichti CF, Mostovenko E, Kroes RA, Rezeli M, Végvári Á, Fehniger TE, Bischoff R, Vizcaíno JA, Deutsch EW, Lane L, Nilsson CL, Marko-Varga G, Omenn GS, Jeong SK, Lim JS, Paik YK, Hancock WS",J. Proteome Res.,2015,2015-09-04,2015-06-16,14,9,3415-3431,10.1021/pr5013009,26076068,Cell Profiling,,ba29575278854336bf8c69c718069192,https://publications.scilifelab.se/publication/ba29575278854336bf8c69c718069192,https://doi.org/10.1021/pr5013009,https://www.ncbi.nlm.nih.gov/pubmed/26076068
High cortisol in 5-year-old children causes loss of DNA methylation in SINE retrotransposons: a possible role for ZNF263 in stress-related diseases.,"Nätt D, Johansson I, Faresjö T, Ludvigsson J, Thorsell A",Clin Epigenetics,2015,2015-09-04,2015-09-04,7,,91,10.1186/s13148-015-0123-z,26339299,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,ec39794f74774afc83f87c1d19bdbd40,https://publications.scilifelab.se/publication/ec39794f74774afc83f87c1d19bdbd40,https://doi.org/10.1186/s13148-015-0123-z,https://www.ncbi.nlm.nih.gov/pubmed/26339299
Pseudomonas aeruginosa lasI/rhlI quorum sensing genes promote phagocytosis and aquaporin 9 redistribution to the leading and trailing regions in macrophages.,"Holm A, Karlsson T, Vikström E",Front Microbiol,2015,2015-09-03,2015-09-03,6,,915,10.3389/fmicb.2015.00915,26388857,Advanced Light Microscopy (ALM),,8fdeb19fd9c2433d9eacbb50c9d71b05,https://publications.scilifelab.se/publication/8fdeb19fd9c2433d9eacbb50c9d71b05,https://doi.org/10.3389/fmicb.2015.00915,https://www.ncbi.nlm.nih.gov/pubmed/26388857
Mutations in SLC12A5 in epilepsy of infancy with migrating focal seizures.,"Stödberg T, McTague A, Ruiz AJ, Hirata H, Zhen J, Long P, Farabella I, Meyer E, Kawahara A, Vassallo G, Stivaros SM, Bjursell MK, Stranneheim H, Tigerschiöld S, Persson B, Bangash I, Das K, Hughes D, Lesko N, Lundeberg J, Scott RC, Poduri A, Scheffer IE, Smith H, Gissen P, Schorge S, Reith ME, Topf M, Kullmann DM, Harvey RJ, Wedell A, Kurian MA",Nat Commun,2015,2015-09-03,2015-09-03,6,,8038,10.1038/ncomms9038,26333769,"Clinical Genomics Stockholm, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)",,a037290156c84ac98879f71cfffcfeab,https://publications.scilifelab.se/publication/a037290156c84ac98879f71cfffcfeab,https://doi.org/10.1038/ncomms9038,https://www.ncbi.nlm.nih.gov/pubmed/26333769
