Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
Multidimensional Normalization to Minimize Plate Effects of Suspension Bead Array Data.,"Hong MG, Lee W, Nilsson P, Pawitan Y, Schwenk JM",J. Proteome Res.,2016,2016-10-07,2016-08-30,15,10,3473-3480,10.1021/acs.jproteome.5b01131,27570895,Plasma Profiling,Technology development,f8be8649e5f64414a6f83831d43ee7fa,https://publications.scilifelab.se/publication/f8be8649e5f64414a6f83831d43ee7fa,https://doi.org/10.1021/acs.jproteome.5b01131,https://www.ncbi.nlm.nih.gov/pubmed/27570895
Picodroplet partitioned whole genome amplification of low biomass samples preserves genomic diversity for metagenomic analysis.,"Hammond M, Homa F, Andersson-Svahn H, Ettema TJ, Joensson HN",Microbiome,2016,2016-10-06,2016-10-06,4,1,52,10.1186/s40168-016-0197-7,27716450,"Bioinformatics Compute and Storage, Microbial Single Cell Genomics, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Technology development, Service",1faf465f341d431faa9a7fa2d182e7ee,https://publications.scilifelab.se/publication/1faf465f341d431faa9a7fa2d182e7ee,https://doi.org/10.1186/s40168-016-0197-7,https://www.ncbi.nlm.nih.gov/pubmed/27716450
"Molecular Diversity of Midbrain Development in Mouse, Human, and Stem Cells.","La Manno G, Gyllborg D, Codeluppi S, Nishimura K, Salto C, Zeisel A, Borm LE, Stott SR, Toledo EM, Villaescusa JC, Lönnerberg P, Ryge J, Barker RA, Arenas E, Linnarsson S",Cell,2016,2016-10-06,2016-10-08,167,2,566-580.e19,10.1016/j.cell.2016.09.027,27716510,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",ffdd5d444f57461cbd582c672f725ad8,https://publications.scilifelab.se/publication/ffdd5d444f57461cbd582c672f725ad8,https://doi.org/10.1016/j.cell.2016.09.027,https://www.ncbi.nlm.nih.gov/pubmed/27716510
ProQ3: Improved model quality assessments using Rosetta energy terms.,"Uziela K, Shu N, Wallner B, Elofsson A",Sci Rep,2016,2016-10-04,2016-10-04,6,,33509,10.1038/srep33509,27698390,Bioinformatics Support and Infrastructure,Collaborative,2413d5f4ab0b41d7b39874104dc31007,https://publications.scilifelab.se/publication/2413d5f4ab0b41d7b39874104dc31007,https://doi.org/10.1038/srep33509,https://www.ncbi.nlm.nih.gov/pubmed/27698390
How well can morphology assess cell death modality? A proteomics study.,"Chernobrovkin AL, Zubarev RA",Cell Death Discov,2016,2016-10-03,2016-10-03,2,,16068,10.1038/cddiscovery.2016.68,27752363,Advanced Mass Spectrometry Proteomics,Collaborative,d9df95117cca4865844a68d46d0f9020,https://publications.scilifelab.se/publication/d9df95117cca4865844a68d46d0f9020,https://doi.org/10.1038/cddiscovery.2016.68,https://www.ncbi.nlm.nih.gov/pubmed/27752363
Scaffolding protein IQGAP1: an insulin-dependent link between caveolae and the cytoskeleton in primary human adipocytes?,"Jufvas A, Rajan MR, Jo nsson C, Stralfors P, Turkina MV",Biochemical Journal,2016,2016-10-01,2016-07-25,473,19,3177-3188,10.1042/bcj20160581,,PLA Proteomics,Service,4dcd29c23e274c7ebf5984277dc1182f,https://publications.scilifelab.se/publication/4dcd29c23e274c7ebf5984277dc1182f,https://doi.org/10.1042/bcj20160581,
Estrogen Receptor α Promotes Breast Cancer by Reprogramming Choline Metabolism.,"Jia M, Andreassen T, Jensen L, Bathen TF, Sinha I, Gao H, Zhao C, Haldosen LA, Cao Y, Girnita L, Moestue SA, Dahlman-Wright K",Cancer Res.,2016,2016-10-01,2016-07-28,76,19,5634-5646,10.1158/0008-5472.CAN-15-2910,27457520,Swedish Metabolomics Centre (SMC),Service,6ffde39b841646ddabda81c99083c219,https://publications.scilifelab.se/publication/6ffde39b841646ddabda81c99083c219,https://doi.org/10.1158/0008-5472.CAN-15-2910,https://www.ncbi.nlm.nih.gov/pubmed/27457520
MultiQC: summarize analysis results for multiple tools and samples in a single report.,"Ewels P, Magnusson M, Lundin S, Käller M",Bioinformatics,2016,2016-10-01,2016-06-18,32,19,3047-3048,10.1093/bioinformatics/btw354,27312411,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Technology development",b7cde7b362a84da3b4a7bd88f1306b69,https://publications.scilifelab.se/publication/b7cde7b362a84da3b4a7bd88f1306b69,https://doi.org/10.1093/bioinformatics/btw354,https://www.ncbi.nlm.nih.gov/pubmed/27312411
Whole-Exome Sequencing Suggests LAMB3 as a Susceptibility Gene for Morbid Obesity.,"Jiao H, Kulyté A, Näslund E, Thorell A, Gerdhem P, Kere J, Arner P, Dahlman I",Diabetes,2016,2016-10-00,2016-07-20,65,10,2980-2989,10.2337/db16-0522,27431458,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service, Service, Service",0057f3529cb84e27a762d14015b4ba3e,https://publications.scilifelab.se/publication/0057f3529cb84e27a762d14015b4ba3e,https://doi.org/10.2337/db16-0522,https://www.ncbi.nlm.nih.gov/pubmed/27431458
Trans-ancestry meta-analyses identify rare and common variants associated with blood pressure and hypertension.,"Surendran P, Drenos F, Young R, Warren H, Cook JP, Manning AK, Grarup N, Sim X, Barnes DR, Witkowska K, Staley JR, Tragante V, Tukiainen T, Yaghootkar H, Masca N, Freitag DF, Ferreira T, Giannakopoulou O, Tinker A, Harakalova M, Mihailov E, Liu C, Kraja AT, Nielsen SF, Rasheed A, Samuel M, Zhao W, Bonnycastle LL, Jackson AU, Narisu N, Swift AJ, Southam L, Marten J, Huyghe JR, Stančáková A, Fava C, Ohlsson T, Matchan A, Stirrups KE, Bork-Jensen J, Gjesing AP, Kontto J, Perola M, Shaw-Hawkins S, Havulinna AS, Zhang H, Donnelly LA, Groves CJ, Rayner NW, Neville MJ, Robertson NR, Yiorkas AM, Herzig KH, Kajantie E, Zhang W, Willems SM, Lannfelt L, Malerba G, Soranzo N, Trabetti E, Verweij N, Evangelou E, Moayyeri A, Vergnaud AC, Nelson CP, Poveda A, Varga TV, Caslake M, de Craen AJ, Trompet S, Luan J, Scott RA, Harris SE, Liewald DC, Marioni R, Menni C, Farmaki AE, Hallmans G, Renström F, Huffman JE, Hassinen M, Burgess S, Vasan RS, Felix JF, CHARGE-Heart Failure Consortium , Uria-Nickelsen M, Malarstig A, Reilly DF, Hoek M, Vogt TF, Lin H, Lieb W, EchoGen Consortium , Traylor M, Markus HS, METASTROKE Consortium , Highland HM, Justice AE, Marouli E, GIANT Consortium , Lindström J, Uusitupa M, Komulainen P, Lakka TA, Rauramaa R, Polasek O, Rudan I, Rolandsson O, Franks PW, Dedoussis G, Spector TD, EPIC-InterAct Consortium , Jousilahti P, Männistö S, Deary IJ, Starr JM, Langenberg C, Wareham NJ, Brown MJ, Dominiczak AF, Connell JM, Jukema JW, Sattar N, Ford I, Packard CJ, Esko T, Mägi R, Metspalu A, de Boer RA, van der Meer P, van der Harst P, Lifelines Cohort Study , Gambaro G, Ingelsson E, Lind L, de Bakker PI, Numans ME, Brandslund I, Christensen C, Petersen ER, Korpi-Hyövälti E, Oksa H, Chambers JC, Kooner JS, Blakemore AI, Franks S, Jarvelin MR, Husemoen LL, Linneberg A, Skaaby T, Thuesen B, Karpe F, Tuomilehto J, Doney AS, Morris AD, Palmer CN, Holmen OL, Hveem K, Willer CJ, Tuomi T, Groop L, Käräjämäki A, Palotie A, Ripatti S, Salomaa V, Alam DS, Majumder AA, Di Angelantonio E, Chowdhury R, McCarthy MI, Poulter N, Stanton AV, Sever P, Amouyel P, Arveiler D, Blankenberg S, Ferrières J, Kee F, Kuulasmaa K, Müller-Nurasyid M, Veronesi G, Virtamo J, Deloukas P, Wellcome Trust Case Control Consortium , Elliott P, Understanding Society Scientific Group , Zeggini E, Kathiresan S, Melander O, Kuusisto J, Laakso M, Padmanabhan S, Porteous DJ, Hayward C, Scotland G, Collins FS, Mohlke KL, Hansen T, Pedersen O, Boehnke M, Stringham HM, EPIC-CVD Consortium , Frossard P, Newton-Cheh C, CHARGE+ Exome Chip Blood Pressure Consortium , Tobin MD, Nordestgaard BG, T2D-GENES Consortium , GoT2DGenes Consortium , ExomeBP Consortium , CHD Exome+ Consortium , Caulfield MJ, Mahajan A, Morris AP, Tomaszewski M, Samani NJ, Saleheen D, Asselbergs FW, Lindgren CM, Danesh J, Wain LV, Butterworth AS, Howson JM, Munroe PB",Nat. Genet.,2016,2016-10-00,2016-09-13,48,10,1151-1161,10.1038/ng.3654,27618447,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",09697f5ad35a4c7c8c7f4314c87d1fda,https://publications.scilifelab.se/publication/09697f5ad35a4c7c8c7f4314c87d1fda,https://doi.org/10.1038/ng.3654,https://www.ncbi.nlm.nih.gov/pubmed/27618447
DNA methylome analysis of acute lymphoblastic leukemia cells reveals stochastic de novo DNA methylation in CpG islands.,"Wahlberg P, Lundmark A, Nordlund J, Busche S, Raine A, Tandre K, Rönnblom L, Sinnett D, Forestier E, Pastinen T, Lönnerholm G, Syvänen AC",Epigenomics,2016,2016-10-00,2016-08-24,8,10,1367-1387,10.2217/epi-2016-0052,27552300,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Technology development",145267903a5e40b9867d5b9851f29d63,https://publications.scilifelab.se/publication/145267903a5e40b9867d5b9851f29d63,https://doi.org/10.2217/epi-2016-0052,https://www.ncbi.nlm.nih.gov/pubmed/27552300
Serum thioredoxin reductase is highly increased in mice with hepatocellular carcinoma and its activity is restrained by several mechanisms.,"Zhang L, Cheng Q, Zhang L, Wang Y, Merrill GF, Ilani T, Fass D, Arnér ES, Zhang J",Free Radic. Biol. Med.,2016,2016-10-00,2016-08-28,99,,426-435,10.1016/j.freeradbiomed.2016.08.028,27581528,"Mass Spectrometry-based Proteomics, Uppsala",Service,170fc5031c23476881a8b932e27a23ed,https://publications.scilifelab.se/publication/170fc5031c23476881a8b932e27a23ed,https://doi.org/10.1016/j.freeradbiomed.2016.08.028,https://www.ncbi.nlm.nih.gov/pubmed/27581528
Connectivity to the surface determines diversity patterns in subsurface aquifers of the Fennoscandian shield.,"Hubalek V, Wu X, Eiler A, Buck M, Heim C, Dopson M, Bertilsson S, Ionescu D",ISME J,2016,2016-10-00,2016-03-30,10,10,2447-2458,10.1038/ismej.2016.36,27022994,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",1b9b02bdfbf644c8aae37085a5801ec3,https://publications.scilifelab.se/publication/1b9b02bdfbf644c8aae37085a5801ec3,https://doi.org/10.1038/ismej.2016.36,https://www.ncbi.nlm.nih.gov/pubmed/27022994
Effect of Insulin Resistance on Monounsaturated Fatty Acid Levels: A Multi-cohort Non-targeted Metabolomics and Mendelian Randomization Study.,"Nowak C, Salihovic S, Ganna A, Brandmaier S, Tukiainen T, Broeckling CD, Magnusson PK, Prenni JE, Wang-Sattler R, Peters A, Strauch K, Meitinger T, Giedraitis V, Ärnlöv J, Berne C, Gieger C, Ripatti S, Lind L, Pedersen NL, Sundström J, Ingelsson E, Fall T",PLoS Genet.,2016,2016-10-00,2016-10-21,12,10,e1006379,10.1371/journal.pgen.1006379,27768686,"Bioinformatics Compute and Storage, Clinical Biomarkers, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service, Service",2119a7d4e9e348be84bd8e4cb1528552,https://publications.scilifelab.se/publication/2119a7d4e9e348be84bd8e4cb1528552,https://doi.org/10.1371/journal.pgen.1006379,https://www.ncbi.nlm.nih.gov/pubmed/27768686
Expression of Interferon-Stimulated Genes in Insulitic Pancreatic Islets of Patients Recently Diagnosed With Type 1 Diabetes.,"Lundberg M, Krogvold L, Kuric E, Dahl-Jørgensen K, Skog O",Diabetes,2016,2016-10-00,2016-07-17,65,10,3104-3110,10.2337/db16-0616,27422384,NGI Uppsala (Uppsala Genome Center),Service,2bda6924787f4ca782fd837c05e0deba,https://publications.scilifelab.se/publication/2bda6924787f4ca782fd837c05e0deba,https://doi.org/10.2337/db16-0616,https://www.ncbi.nlm.nih.gov/pubmed/27422384
Gene‐specific correlation of RNA and protein levels in human cells and tissues,"Edfors F, Danielsson F, Hallström BM, Käll L, Lundberg E, Pontén F, Forsström B, Uhlén M",Mol. Syst. Biol.,2016,2016-10-00,2016-10-20,12,10,883,10.15252/msb.20167144,,Tissue Profiling,Collaborative,2d02c07f54bc450c9b3c7d235a196db7,https://publications.scilifelab.se/publication/2d02c07f54bc450c9b3c7d235a196db7,https://doi.org/10.15252/msb.20167144,
"Biophysics in drug discovery: impact, challenges and opportunities.","Renaud JP, Chung CW, Danielson UH, Egner U, Hennig M, Hubbard RE, Nar H",Nat Rev Drug Discov,2016,2016-10-00,2016-08-16,15,10,679-698,10.1038/nrd.2016.123,27516170,Drug Discovery and Development (DDD),Technology development,3a9278be2616483390eecd2918abebfa,https://publications.scilifelab.se/publication/3a9278be2616483390eecd2918abebfa,https://doi.org/10.1038/nrd.2016.123,https://www.ncbi.nlm.nih.gov/pubmed/27516170
Polygenic associations of neurodevelopmental genes in suicide attempt.,"Sokolowski M, Wasserman J, Wasserman D",Mol. Psychiatry,2016,2016-10-00,2015-12-17,21,10,1381-1390,10.1038/mp.2015.187,26666204,NGI Uppsala (SNP&SEQ Technology Platform),Service,3ad3dd86ecb94b56aca3c7a1273f8193,https://publications.scilifelab.se/publication/3ad3dd86ecb94b56aca3c7a1273f8193,https://doi.org/10.1038/mp.2015.187,https://www.ncbi.nlm.nih.gov/pubmed/26666204
A proposal for validation of antibodies.,"Uhlen M, Bandrowski A, Carr S, Edwards A, Ellenberg J, Lundberg E, Rimm DL, Rodriguez H, Hiltke T, Snyder M, Yamamoto T",Nat. Methods,2016,2016-10-00,2016-09-07,13,10,823-827,10.1038/nmeth.3995,27595404,Cell Profiling,Collaborative,489f13ae6632480998792a7befd4e27b,https://publications.scilifelab.se/publication/489f13ae6632480998792a7befd4e27b,https://doi.org/10.1038/nmeth.3995,https://www.ncbi.nlm.nih.gov/pubmed/27595404
Generation and analyses of human synthetic antibody libraries and their application for protein microarrays.,"Säll A, Walle M, Wingren C, Müller S, Nyman T, Vala A, Ohlin M, Borrebaeck CAK, Persson H",Protein Eng. Des. Sel.,2016,2016-10-00,2016-09-01,29,10,427-437,10.1093/protein/gzw042,27590051,"Drug Discovery and Development (DDD), Protein Science Facility (PSF)","Technology development, Collaborative",5fb26da1ec574acf99e51cdca6e833d5,https://publications.scilifelab.se/publication/5fb26da1ec574acf99e51cdca6e833d5,https://doi.org/10.1093/protein/gzw042,https://www.ncbi.nlm.nih.gov/pubmed/27590051
Urea-Dependent Adenylate Kinase Activation following Redistribution of Structural States,"Rogne P, Wolf-Watz M",Biophysical Journal,2016,2016-10-00,2016-10-00,111,7,1385-1395,10.1016/j.bpj.2016.08.028,,Swedish NMR Centre (SNC),Service,7362e0a1c4f5433180f790928a646f82,https://publications.scilifelab.se/publication/7362e0a1c4f5433180f790928a646f82,https://doi.org/10.1016/j.bpj.2016.08.028,
Factors regulating capillary remodeling in a reversible model of inflammatory corneal angiogenesis,"Mukwaya A, Peebo B, Xeroudaki M, Ali Z, Lennikov A, Jensen L, Lagali N",Sci Rep,2016,2016-10-00,2016-08-26,6,1,,10.1038/srep32137,,Bioinformatics Support and Infrastructure,Service,79da525d578e49858d9311a9c79edce3,https://publications.scilifelab.se/publication/79da525d578e49858d9311a9c79edce3,https://doi.org/10.1038/srep32137,
"Various Antibody Clones of Napsin A, Thyroid Transcription Factor 1, and p40 and Comparisons With Cytokeratin 5 and p63 in Histopathologic Diagnostics of Non-Small Cell Lung Carcinoma.","Tran L, Mattsson JS, Nodin B, Jönsson P, Planck M, Jirström K, Botling J, Micke P, Brunnström H",Appl. Immunohistochem. Mol. Morphol.,2016,2016-10-00,2016-10-18,24,9,648-659,10.1097/PAI.0000000000000235,26447895,Tissue Profiling,,835b4387dc4346fa98011ea1eab1dd41,https://publications.scilifelab.se/publication/835b4387dc4346fa98011ea1eab1dd41,https://doi.org/10.1097/PAI.0000000000000235,https://www.ncbi.nlm.nih.gov/pubmed/26447895
Autoantibodies Targeting a Collecting Duct-Specific Water Channel in Tubulointerstitial Nephritis.,"Landegren N, Pourmousa Lindberg M, Skov J, Hallgren Å, Eriksson D, Lisberg Toft-Bertelsen T, MacAulay N, Hagforsen E, Räisänen-Sokolowski A, Saha H, Nilsson T, Nordmark G, Ohlsson S, Gustafsson J, Husebye ES, Larsson E, Anderson MS, Perheentupa J, Rorsman F, Fenton RA, Kämpe O",J. Am. Soc. Nephrol.,2016,2016-10-00,2016-03-18,27,10,3220-3228,10.1681/ASN.2015101126,26984885,PLA Proteomics,Service,84d7df2e060747a38f307e22e4e11d64,https://publications.scilifelab.se/publication/84d7df2e060747a38f307e22e4e11d64,https://doi.org/10.1681/ASN.2015101126,https://www.ncbi.nlm.nih.gov/pubmed/26984885
"The genetics of blood pressure regulation and its target organs from association studies in 342,415 individuals.","Ehret GB, Ferreira T, Chasman DI, Jackson AU, Schmidt EM, Johnson T, Thorleifsson G, Luan J, Donnelly LA, Kanoni S, Petersen AK, Pihur V, Strawbridge RJ, Shungin D, Hughes MF, Meirelles O, Kaakinen M, Bouatia-Naji N, Kristiansson K, Shah S, Kleber ME, Guo X, Lyytikäinen LP, Fava C, Eriksson N, Nolte IM, Magnusson PK, Salfati EL, Rallidis LS, Theusch E, Smith AJ, Folkersen L, Witkowska K, Pers TH, Joehanes R, Kim SK, Lataniotis L, Jansen R, Johnson AD, Warren H, Kim YJ, Zhao W, Wu Y, Tayo BO, Bochud M, CHARGE-EchoGen Consortium , CHARGE-HF Consortium , Wellcome Trust Case Control Consortium , Absher D, Adair LS, Amin N, Arking DE, Axelsson T, Baldassarre D, Balkau B, Bandinelli S, Barnes MR, Barroso I, Bevan S, Bis JC, Bjornsdottir G, Boehnke M, Boerwinkle E, Bonnycastle LL, Boomsma DI, Bornstein SR, Brown MJ, Burnier M, Cabrera CP, Chambers JC, Chang IS, Cheng CY, Chines PS, Chung RH, Collins FS, Connell JM, Döring A, Dallongeville J, Danesh J, de Faire U, Delgado G, Dominiczak AF, Doney AS, Drenos F, Edkins S, Eicher JD, Elosua R, Enroth S, Erdmann J, Eriksson P, Esko T, Evangelou E, Evans A, Fall T, Farrall M, Felix JF, Ferrières J, Ferrucci L, Fornage M, Forrester T, Franceschini N, Franco OH, Franco-Cereceda A, Fraser RM, Ganesh SK, Gao H, Gertow K, Gianfagna F, Gigante B, Giulianini F, Goel A, Goodall AH, Goodarzi MO, Gorski M, Gräßler J, Groves CJ, Gudnason V, Gyllensten U, Hallmans G, Hartikainen AL, Hassinen M, Havulinna AS, Hayward C, Hercberg S, Herzig KH, Hicks AA, Hingorani AD, Hirschhorn JN, Hofman A, Holmen J, Holmen OL, Hottenga JJ, Howard P, Hsiung CA, Hunt SC, Ikram MA, Illig T, Iribarren C, Jensen RA, Kähönen M, Kang HM, Kathiresan S, Keating BJ, Khaw KT, Kim YK, Kim E, Kivimaki M, Klopp N, Kolovou G, Komulainen P, Kooner JS, Kosova G, Krauss RM, Kuh D, Kutalik Z, Kuusisto J, Kvaløy K, Lakka TA, Lee NR, Lee IT, Lee WJ, Levy D, Li X, Liang KW, Lin H, Lin L, Lindström J, Lobbens S, Männistö S, Müller G, Müller-Nurasyid M, Mach F, Markus HS, Marouli E, McCarthy MI, McKenzie CA, Meneton P, Menni C, Metspalu A, Mijatovic V, Moilanen L, Montasser ME, Morris AD, Morrison AC, Mulas A, Nagaraja R, Narisu N, Nikus K, O'Donnell CJ, O'Reilly PF, Ong KK, Paccaud F, Palmer CD, Parsa A, Pedersen NL, Penninx BW, Perola M, Peters A, Poulter N, Pramstaller PP, Psaty BM, Quertermous T, Rao DC, Rasheed A, Rayner NW, Renström F, Rettig R, Rice KM, Roberts R, Rose LM, Rossouw J, Samani NJ, Sanna S, Saramies J, Schunkert H, Sebert S, Sheu WH, Shin YA, Sim X, Smit JH, Smith AV, Sosa MX, Spector TD, Stančáková A, Stanton AV, Stirrups KE, Stringham HM, Sundstrom J, Swift AJ, Syvänen AC, Tai ES, Tanaka T, Tarasov KV, Teumer A, Thorsteinsdottir U, Tobin MD, Tremoli E, Uitterlinden AG, Uusitupa M, Vaez A, Vaidya D, van Duijn CM, van Iperen EP, Vasan RS, Verwoert GC, Virtamo J, Vitart V, Voight BF, Vollenweider P, Wagner A, Wain LV, Wareham NJ, Watkins H, Weder AB, Westra HJ, Wilks R, Wilsgaard T, Wilson JF, Wong TY, Yang TP, Yao J, Yengo L, Zhang W, Zhao JH, Zhu X, Bovet P, Cooper RS, Mohlke KL, Saleheen D, Lee JY, Elliott P, Gierman HJ, Willer CJ, Franke L, Hovingh GK, Taylor KD, Dedoussis G, Sever P, Wong A, Lind L, Assimes TL, Njølstad I, Schwarz PE, Langenberg C, Snieder H, Caulfield MJ, Melander O, Laakso M, Saltevo J, Rauramaa R, Tuomilehto J, Ingelsson E, Lehtimäki T, Hveem K, Palmas W, März W, Kumari M, Salomaa V, Chen YD, Rotter JI, Froguel P, Jarvelin MR, Lakatta EG, Kuulasmaa K, Franks PW, Hamsten A, Wichmann HE, Palmer CN, Stefansson K, Ridker PM, Loos RJ, Chakravarti A, Deloukas P, Morris AP, Newton-Cheh C, Munroe PB",Nat. Genet.,2016,2016-10-00,2016-09-13,48,10,1171-1184,10.1038/ng.3667,27618452,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Collaborative",85d686ce96464e1986a395b84ca21c83,https://publications.scilifelab.se/publication/85d686ce96464e1986a395b84ca21c83,https://doi.org/10.1038/ng.3667,https://www.ncbi.nlm.nih.gov/pubmed/27618452
Clonality of erythromycin resistance in Francisella tularensis.,"Karlsson E, Golovliov I, Lärkeryd A, Granberg M, Larsson E, Öhrman C, Niemcewicz M, Birdsell D, Wagner DM, Forsman M, Johansson A",J. Antimicrob. Chemother.,2016,2016-10-00,2016-06-24,71,10,2815-2823,10.1093/jac/dkw235,27334667,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",9863eca1db874ce8a90850ea2c9fd5c1,https://publications.scilifelab.se/publication/9863eca1db874ce8a90850ea2c9fd5c1,https://doi.org/10.1093/jac/dkw235,https://www.ncbi.nlm.nih.gov/pubmed/27334667
Soluble CD93 Is Involved in Metabolic Dysregulation but Does Not Influence Carotid Intima-Media Thickness.,"Strawbridge RJ, Hilding A, Silveira A, Österholm C, Sennblad B, McLeod O, Tsikrika P, Foroogh F, Tremoli E, Baldassarre D, Veglia F, Rauramaa R, Smit AJ, Giral P, Kurl S, Mannarino E, Grossi E, Syvänen AC, Humphries SE, de Faire U, Östenson CG, Maegdefessel L, Hamsten A, Bäcklund A, IMPROVE Study Group ",Diabetes,2016,2016-10-00,2016-09-24,65,10,2888-2899,10.2337/db15-1333,27659228,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Collaborative",a1a60087b6e740d88f7c2188ce383824,https://publications.scilifelab.se/publication/a1a60087b6e740d88f7c2188ce383824,https://doi.org/10.2337/db15-1333,https://www.ncbi.nlm.nih.gov/pubmed/27659228
"Personality Polygenes, Positive Affect, and Life Satisfaction.","Weiss A, Baselmans BM, Hofer E, Yang J, Okbay A, Lind PA, Miller MB, Nolte IM, Zhao W, Hagenaars SP, Hottenga JJ, Matteson LK, Snieder H, Faul JD, Hartman CA, Boyle PA, Tiemeier H, Mosing MA, Pattie A, Davies G, Liewald DC, Schmidt R, De Jager PL, Heath AC, Jokela M, Starr JM, Oldehinkel AJ, Johannesson M, Cesarini D, Hofman A, Harris SE, Smith JA, Keltikangas-Järvinen L, Pulkki-Råback L, Schmidt H, Smith J, Iacono WG, McGue M, Bennett DA, Pedersen NL, Magnusson PK, Deary IJ, Martin NG, Boomsma DI, Bartels M, Luciano M",Twin Res Hum Genet,2016,2016-10-00,2016-08-23,19,5,407-417,10.1017/thg.2016.65,27546527,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",a7b599fd09b44eb7adbf517fb7323ca1,https://publications.scilifelab.se/publication/a7b599fd09b44eb7adbf517fb7323ca1,https://doi.org/10.1017/thg.2016.65,https://www.ncbi.nlm.nih.gov/pubmed/27546527
Mutations in HECW2 are associated with intellectual disability and epilepsy.,"Halvardson J, Zhao JJ, Zaghlool A, Wentzel C, Georgii-Hemming P, Månsson E, Ederth Sävmarker H, Brandberg G, Soussi Zander C, Thuresson AC, Feuk L",J. Med. Genet.,2016,2016-10-00,2016-06-24,53,10,697-704,10.1136/jmedgenet-2016-103814,27334371,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform), NGI Uppsala (Uppsala Genome Center)","Service, Service, Service",ad795dcc608c4f42b717d331ebed654d,https://publications.scilifelab.se/publication/ad795dcc608c4f42b717d331ebed654d,https://doi.org/10.1136/jmedgenet-2016-103814,https://www.ncbi.nlm.nih.gov/pubmed/27334371
Metabolomic Quality Assessment of EDTA Plasma and Serum Samples.,"Malm L, Tybring G, Moritz T, Landin B, Galli J",Biopreserv Biobank,2016,2016-10-00,2016-06-27,14,5,416-423,10.1089/bio.2015.0092,27348730,Swedish Metabolomics Centre (SMC),Service,b08dd69ea03b460686ac03d4e28a24d4,https://publications.scilifelab.se/publication/b08dd69ea03b460686ac03d4e28a24d4,https://doi.org/10.1089/bio.2015.0092,https://www.ncbi.nlm.nih.gov/pubmed/27348730
Towards integration of population and comparative genomics in forest trees.,"Ingvarsson PK, Hvidsten TR, Street NR",New Phytol.,2016,2016-10-00,2016-08-31,212,2,338-344,10.1111/nph.14153,27575589,NGI Stockholm (Genomics Production),Service,b4fdd09afe704791807a6bd40a0a66fc,https://publications.scilifelab.se/publication/b4fdd09afe704791807a6bd40a0a66fc,https://doi.org/10.1111/nph.14153,https://www.ncbi.nlm.nih.gov/pubmed/27575589
Direct acquisition of organic N by white clover even in the presence of inorganic N,"Czaban W, Jämtgård S, Näsholm T, Rasmussen J, Nicolaisen M, Fomsgaard IS",Plant Soil,2016,2016-10-00,2016-04-15,407,1-2,91-107,10.1007/s11104-016-2896-z,,Swedish Metabolomics Centre (SMC),Service,b5e9809d2397422a8302df5012a45267,https://publications.scilifelab.se/publication/b5e9809d2397422a8302df5012a45267,https://doi.org/10.1007/s11104-016-2896-z,
Non-targeted metabolomics combined with genetic analyses identifies bile acid synthesis and phospholipid metabolism as being associated with incident type 2 diabetes.,"Fall T, Salihovic S, Brandmaier S, Nowak C, Ganna A, Gustafsson S, Broeckling CD, Prenni JE, Kastenmüller G, Peters A, Magnusson PK, Wang-Sattler R, Giedraitis V, Berne C, Gieger C, Pedersen NL, Ingelsson E, Lind L",Diabetologia,2016,2016-10-00,2016-07-14,59,10,2114-2124,10.1007/s00125-016-4041-1,27406814,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",c625768e35484b5793691d1f249b6807,https://publications.scilifelab.se/publication/c625768e35484b5793691d1f249b6807,https://doi.org/10.1007/s00125-016-4041-1,https://www.ncbi.nlm.nih.gov/pubmed/27406814
