Title,Authors,Journal,Year,Published,E-published,Volume,Issue,Pages,DOI,PMID,Labels,Qualifiers,IUID,URL,DOI URL,PubMed URL
"Major transcriptional changes observed in the Fulani, an ethnic group less susceptible to malaria.","Quin JE, Bujila I, Chérif M, Sanou GS, Qu Y, Vafa Homann M, Rolicka A, Sirima SB, O'Connell MA, Lennartsson A, Troye-Blomberg M, Nebie I, Östlund Farrants AK",Elife,2017,2017-09-19,2017-09-19,6,,,10.7554/eLife.29156,28923166,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service",d23e11e266a14e9d9e84db92232867a5,https://publications.scilifelab.se/publication/d23e11e266a14e9d9e84db92232867a5,https://doi.org/10.7554/eLife.29156,https://www.ncbi.nlm.nih.gov/pubmed/28923166
"The complete genome sequence of human adenovirus 84, a highly recombinant new Human mastadenovirus D type with a unique fiber gene.","Kaján GL, Kajon AE, Pinto AC, Bartha D, Arnberg N",Virus Res.,2017,2017-09-18,2017-09-18,242,,79-84,10.1016/j.virusres.2017.09.012,28923509,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center)","Service, Service",14aefb7c1c5149a0907cf18d42a50b44,https://publications.scilifelab.se/publication/14aefb7c1c5149a0907cf18d42a50b44,https://doi.org/10.1016/j.virusres.2017.09.012,https://www.ncbi.nlm.nih.gov/pubmed/28923509
A novel approach using long-read sequencing and ddPCR to investigate gonadal mosaicism and estimate recurrence risk in two families with developmental disorders.,"Wilbe M, Gudmundsson S, Johansson J, Ameur A, Stattin E, Annerén G, Malmgren H, Frykholm C, Bondeson M",Prenat. Diagn.,2017,2017-09-16,2017-09-16,,,,10.1002/pd.5156,28921562,"Bioinformatics Compute and Storage, Clinical Genomics Uppsala, NGI Uppsala (Uppsala Genome Center)","Service, Collaborative, Technology development",8341db994d3947119c9378b946fbc80e,https://publications.scilifelab.se/publication/8341db994d3947119c9378b946fbc80e,https://doi.org/10.1002/pd.5156,https://www.ncbi.nlm.nih.gov/pubmed/28921562
Acute doses of caffeine shift nervous system cell expression profiles toward promotion of neuronal projection growth.,"Yu NY, Bieder A, Raman A, Mileti E, Katayama S, Einarsdottir E, Fredholm BB, Falk A, Tapia-Páez I, Daub CO, Kere J",Sci Rep,2017,2017-09-13,2017-09-13,7,1,11458,10.1038/s41598-017-11574-6,28904364,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",05b4dacde1b34c7db34d7a6b147d1346,https://publications.scilifelab.se/publication/05b4dacde1b34c7db34d7a6b147d1346,https://doi.org/10.1038/s41598-017-11574-6,https://www.ncbi.nlm.nih.gov/pubmed/28904364
Mass Cytometry Identifies Distinct Lung CD4(+) T Cell Patterns in Löfgren's Syndrome and Non-Löfgren's Syndrome Sarcoidosis.,"Kaiser Y, Lakshmikanth T, Chen Y, Mikes J, Eklund A, Brodin P, Achour A, Grunewald J",Front Immunol,2017,2017-09-12,2017-09-12,8,,1130,10.3389/fimmu.2017.01130,28955342,Mass Cytometry,Collaborative,fc55a99f7e8b438a84619b9622d75fca,https://publications.scilifelab.se/publication/fc55a99f7e8b438a84619b9622d75fca,https://doi.org/10.3389/fimmu.2017.01130,https://www.ncbi.nlm.nih.gov/pubmed/28955342
Structures of the human mitochondrial ribosome in native states of assembly,"Brown A, Rathore S, Kimanius D, Aibara S, Bai Xc, Rorbach J, Amunts A, Ramakrishnan V",Nat Struct Mol Biol,2017,2017-09-11,2017-09-11,,,,10.1038/nsmb.3464,,Cryo-EM,Service,2169891b741d469abe009aa481604680,https://publications.scilifelab.se/publication/2169891b741d469abe009aa481604680,https://doi.org/10.1038/nsmb.3464,
Copper chaperone ATOX1 regulates pluripotency factor OCT4 in preimplantation mouse embryos.,"Celauro E, Mukaj A, Fierro-González JC, Wittung-Stafshede P",Biochem. Biophys. Res. Commun.,2017,2017-09-09,2017-07-12,491,1,147-153,10.1016/j.bbrc.2017.07.064,28711491,Bioinformatics Support and Infrastructure,Service,118d534f4a2f4cc6a9430bdc114ee50b,https://publications.scilifelab.se/publication/118d534f4a2f4cc6a9430bdc114ee50b,https://doi.org/10.1016/j.bbrc.2017.07.064,https://www.ncbi.nlm.nih.gov/pubmed/28711491
A female Viking warrior confirmed by genomics.,"Hedenstierna-Jonson C, Kjellström A, Zachrisson T, Krzewińska M, Sobrado V, Price N, Günther T, Jakobsson M, Götherström A, Storå J",Am. J. Phys. Anthropol.,2017,2017-09-08,2017-09-08,,,,10.1002/ajpa.23308,28884802,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",1b64378122df401ea8d44baa1f502671,https://publications.scilifelab.se/publication/1b64378122df401ea8d44baa1f502671,https://doi.org/10.1002/ajpa.23308,https://www.ncbi.nlm.nih.gov/pubmed/28884802
Metabolism and Whole-Body Fat Oxidation Following Post-Exercise Carbohydrate or Protein Intake,"Hall UA, Pettersson S, Edin F, Pedersen A, Malmodin D, Madsen K",International Journal of Sport Nutrition and Exercise Metabolism,2017,2017-09-05,2017-09-05,,,1-25,10.1123/ijsnem.2017-0129,,Swedish NMR Centre (SNC),Service,608debc7e7964a9483b00ba6cd146bdb,https://publications.scilifelab.se/publication/608debc7e7964a9483b00ba6cd146bdb,https://doi.org/10.1123/ijsnem.2017-0129,
Capturing LTA4hydrolase in action: Insights to the chemistry and dynamics of chemotactic LTB4synthesis,"Stsiapanava A, Samuelsson B, Haeggström JZ",Proc Natl Acad Sci USA,2017,2017-09-05,2017-08-21,114,36,9689-9694,10.1073/pnas.1710850114,,Protein Science Facility (PSF),Service,d18f096274994cefa586627ca0599ec4,https://publications.scilifelab.se/publication/d18f096274994cefa586627ca0599ec4,https://doi.org/10.1073/pnas.1710850114,
Impact of N-methylation of the substance P 1-7 amide on anti-allodynic effect in mice after peripheral administration.,"Skogh A, Lesniak A, Gaugaz FZ, Svensson R, Lindeberg G, Fransson R, Nyberg F, Hallberg M, Sandström A",Eur J Pharm Sci,2017,2017-09-05,2017-09-05,109,,533-540,10.1016/j.ejps.2017.09.007,28887235,"Chemical Biology Consortium Sweden (CBCS), Drug Discovery and Development (DDD)","Collaborative, Service",fb6cd985b2214826bf1603929fdb4a76,https://publications.scilifelab.se/publication/fb6cd985b2214826bf1603929fdb4a76,https://doi.org/10.1016/j.ejps.2017.09.007,https://www.ncbi.nlm.nih.gov/pubmed/28887235
Analysing Microbial Community Composition through Amplicon Sequencing: From Sampling to Hypothesis Testing.,"Hugerth LW, Andersson AF",Front Microbiol,2017,2017-09-04,2017-09-04,8,,1561,10.3389/fmicb.2017.01561,28928718,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",4a316c8916a44647a751f72482d76147,https://publications.scilifelab.se/publication/4a316c8916a44647a751f72482d76147,https://doi.org/10.3389/fmicb.2017.01561,https://www.ncbi.nlm.nih.gov/pubmed/28928718
"SMLocalizer, a GPU accelerated ImageJ plugin for single molecule localization microscopy","Bernhem K, Brismar H",Bioinformatics,2017,2017-09-04,2017-09-04,,,,10.1093/bioinformatics/btx553,,Advanced Light Microscopy (ALM),Technology development,57a3aa94e0634f2faec347c2f563cf43,https://publications.scilifelab.se/publication/57a3aa94e0634f2faec347c2f563cf43,https://doi.org/10.1093/bioinformatics/btx553,
A practical guide to build de-novo assemblies for single tissues of non-model organisms: the example of a Neotropical frog,"Montero-Mendieta S, Grabherr M, Lantz H, De la Riva I, Leonard JA, Webster MT, Vilà C",PeerJ,2017,2017-09-01,2017-09-01,5,,e3702,10.7717/peerj.3702,,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",186d9c669252431592bb26afb3bcb39d,https://publications.scilifelab.se/publication/186d9c669252431592bb26afb3bcb39d,https://doi.org/10.7717/peerj.3702,
Retention of seed trees fails to lifeboat ectomycorrhizal fungal diversity in harvested Scots pine forests.,"Varenius K, Lindahl BD, Dahlberg A",FEMS Microbiol. Ecol.,2017,2017-09-01,2017-09-29,93,9,,10.1093/femsec/fix105,28957584,"Bioinformatics Compute and Storage, NGI Uppsala (Uppsala Genome Center)","Service, Service",9f0b79f79d544180a69aae67b033683b,https://publications.scilifelab.se/publication/9f0b79f79d544180a69aae67b033683b,https://doi.org/10.1093/femsec/fix105,https://www.ncbi.nlm.nih.gov/pubmed/28957584
Multifocus structured illumination microscopy for fast volumetric super-resolution imaging,"Abrahamsson S, Blom H, Agostinho A, Jans DC, Jost A, Müller M, Nilsson L, Bernhem K, Lambert TJ, Heintzmann R, Brismar H",Biomed. Opt. Express,2017,2017-09-01,2017-08-17,8,9,4135,10.1364/boe.8.004135,,Advanced Light Microscopy (ALM),Technology development,e5e8cb279e504c34b1cfa3fd00bf4c12,https://publications.scilifelab.se/publication/e5e8cb279e504c34b1cfa3fd00bf4c12,https://doi.org/10.1364/boe.8.004135,
The Huperzia selago Shoot Tip Transcriptome Sheds New Light on the Evolution of Leaves.,"Evkaikina AI, Berke L, Romanova MA, Proux-Wéra E, Ivanova AN, Rydin C, Pawlowski K, Voitsekhovskaja OV",Genome Biol Evol,2017,2017-09-01,2017-09-29,9,9,2444-2460,10.1093/gbe/evx169,28957460,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",f57321685c0b4169a4414640c3787e7f,https://publications.scilifelab.se/publication/f57321685c0b4169a4414640c3787e7f,https://doi.org/10.1093/gbe/evx169,https://www.ncbi.nlm.nih.gov/pubmed/28957460
Genome Characterization of Oleaginous Aspergillus oryzae BCC7051: A Potential Fungal-Based Platform for Lipid Production.,"Thammarongtham C, Nookaew I, Vorapreeda T, Srisuk T, Land ML, Jeennor S, Laoteng K",Curr. Microbiol.,2017,2017-09-01,2017-09-01,,,,10.1007/s00284-017-1350-7,28865010,NGI Uppsala (Uppsala Genome Center),Service,fcfaeb8733fc4821bcb008f42c9c5c34,https://publications.scilifelab.se/publication/fcfaeb8733fc4821bcb008f42c9c5c34,https://doi.org/10.1007/s00284-017-1350-7,https://www.ncbi.nlm.nih.gov/pubmed/28865010
A CRISPR-Cas9 Generated MDCK Cell Line Expressing Human MDR1 Without Endogenous Canine MDR1 (cABCB1): An Improved Tool for Drug Efflux Studies.,"Karlgren M, Simoff I, Backlund M, Wegler C, Keiser M, Handin N, Müller J, Lundquist P, Jareborg AC, Oswald S, Artursson P",J Pharm Sci,2017,2017-09-00,2017-04-24,106,9,2909-2913,10.1016/j.xphs.2017.04.018,28450237,"Bioinformatics Compute and Storage, Chemical Biology Consortium Sweden (CBCS), Drug Discovery and Development (DDD), NGI Uppsala (Uppsala Genome Center)","Service, Technology development, Technology development, Service",2f59f8580bdd4dd1a18e63bb9cde2f07,https://publications.scilifelab.se/publication/2f59f8580bdd4dd1a18e63bb9cde2f07,https://doi.org/10.1016/j.xphs.2017.04.018,https://www.ncbi.nlm.nih.gov/pubmed/28450237
Metabolic profiles from two different breakfast meals characterized by  1 H NMR-based metabolomics,"Rådjursöga M, Karlsson GB, Lindqvist HM, Pedersen A, Persson C, Pinto RC, Ellegård L, Winkvist A",Food Chem,2017,2017-09-00,2017-09-00,231,,267-274,10.1016/j.foodchem.2017.03.142,,Swedish NMR Centre (SNC),Service,483f894a78344929b828147d37312dcd,https://publications.scilifelab.se/publication/483f894a78344929b828147d37312dcd,https://doi.org/10.1016/j.foodchem.2017.03.142,
Analytically Sensitive Protein Detection in Microtiter Plates by Proximity Ligation with Rolling Circle Amplification,"Ebai T, Souza de Oliveira FM, Löf L, Wik L, Schweiger C, Larsson A, Keilholtz U, Haybaeck J, Landegren U, Kamali-Moghaddam M",Clinical Chemistry,2017,2017-09-00,2017-06-30,63,9,1497-1505,10.1373/clinchem.2017.271833,28667186,PLA Proteomics,Technology development,63b39bb1eaf04c36872718d4820a746d,https://publications.scilifelab.se/publication/63b39bb1eaf04c36872718d4820a746d,https://doi.org/10.1373/clinchem.2017.271833,https://www.ncbi.nlm.nih.gov/pubmed/28667186
"Serotonin, ATRX, and DAXX Expression in Pituitary Adenomas: Markers in the Differential Diagnosis of Neuroendocrine Tumors of the Sellar Region.","Casar-Borota O, Botling J, Granberg D, Stigare J, Wikström J, Boldt HB, Kristensen BW, Pontén F, Trouillas J",Am. J. Surg. Pathol.,2017,2017-09-00,2017-07-19,41,9,1238-1246,10.1097/PAS.0000000000000908,28719461,Tissue Profiling,Collaborative,66d24b7109db42189f2a13e21a5d38fe,https://publications.scilifelab.se/publication/66d24b7109db42189f2a13e21a5d38fe,https://doi.org/10.1097/PAS.0000000000000908,https://www.ncbi.nlm.nih.gov/pubmed/28719461
Measurement of protein backbone 13CO and 15N relaxation dispersion at high resolution,"Mayzel M, Ahlner A, Lundström P, Orekhov VY",J Biomol NMR,2017,2017-09-00,2017-09-01,69,1,1-12,10.1007/s10858-017-0127-4,,Swedish NMR Centre (SNC),Service,d191900a13564a93919851f2d6c7594d,https://publications.scilifelab.se/publication/d191900a13564a93919851f2d6c7594d,https://doi.org/10.1007/s10858-017-0127-4,
The relative contribution of DNA methylation and genetic variants on protein biomarkers for human diseases.,"Ahsan M, Ek WE, Rask-Andersen M, Karlsson T, Lind-Thomsen A, Enroth S, Gyllensten U, Johansson Å",PLoS Genet.,2017,2017-09-00,2017-09-15,13,9,e1007005,10.1371/journal.pgen.1007005,28915241,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",e3ed08c8a4f04017b148c7c3bd163285,https://publications.scilifelab.se/publication/e3ed08c8a4f04017b148c7c3bd163285,https://doi.org/10.1371/journal.pgen.1007005,https://www.ncbi.nlm.nih.gov/pubmed/28915241
Proteomics in Hypothermia as Adjunctive Therapy in Patients with ST-Segment Elevation Myocardial Infarction: A CHILL-MI Substudy.,"Mohammad MA, Noc M, Lang I, Holzer M, Clemmensen P, Jensen U, Metzler B, Erlinge D",Ther Hypothermia Temp Manag,2017,2017-09-00,2017-03-02,7,3,152-161,10.1089/ther.2016.0041,28437237,Clinical Biomarkers,Service,f05f5c82f01046389ee7a1357add1a10,https://publications.scilifelab.se/publication/f05f5c82f01046389ee7a1357add1a10,https://doi.org/10.1089/ther.2016.0041,https://www.ncbi.nlm.nih.gov/pubmed/28437237
"Silencing FLI or targeting CD13/ANPEP lead to dephosphorylation of EPHA2, a mediator of BRAF inhibitor resistance, and induce growth arrest or apoptosis in melanoma cells.","Azimi A, Tuominen R, Costa Svedman F, Caramuta S, Pernemalm M, Frostvik Stolt M, Kanter L, Kharaziha P, Lehtiö J, Hertzman Johansson C, Höiom V, Hansson J, Egyhazi Brage S",Cell Death Dis,2017,2017-08-31,2017-08-31,8,8,e3029,10.1038/cddis.2017.406,29048432,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)","Service, Service, Service",481f7584fddd4db2a5d9f3833a7ed7e8,https://publications.scilifelab.se/publication/481f7584fddd4db2a5d9f3833a7ed7e8,https://doi.org/10.1038/cddis.2017.406,https://www.ncbi.nlm.nih.gov/pubmed/29048432
Neuroblastoma patient-derived xenograft cells cultured in stem-cell promoting medium retain tumorigenic and metastatic capacities but differentiate in serum.,"Persson CU, von Stedingk K, Bexell D, Merselius M, Braekeveldt N, Gisselsson D, Arsenian-Henriksson M, Påhlman S, Wigerup C",Sci Rep,2017,2017-08-31,2017-08-31,7,1,10274,10.1038/s41598-017-09662-8,28860499,NGI Uppsala (Uppsala Genome Center),Service,7168010a658143b6885ba6d7ded87f69,https://publications.scilifelab.se/publication/7168010a658143b6885ba6d7ded87f69,https://doi.org/10.1038/s41598-017-09662-8,https://www.ncbi.nlm.nih.gov/pubmed/28860499
A genomic exploration identifies mechanisms that may explain adverse cardiovascular effects of COX-2 inhibitors.,"Brænne I, Willenborg C, Tragante V, Kessler T, Zeng L, Reiz B, Kleinecke M, von Ameln S, Willer CJ, Laakso M, Wild PS, Zeller T, Wallentin L, Franks PW, Salomaa V, Dehghan A, Meitinger T, Samani NJ, Asselbergs FW, Erdmann J, Schunkert H",Sci Rep,2017,2017-08-31,2017-08-31,7,1,10252,10.1038/s41598-017-10928-4,28860667,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",fd24c7f3c9d14b86bcabb5a7734c46a5,https://publications.scilifelab.se/publication/fd24c7f3c9d14b86bcabb5a7734c46a5,https://doi.org/10.1038/s41598-017-10928-4,https://www.ncbi.nlm.nih.gov/pubmed/28860667
Importance of N- and C-terminal residues of substance P 1-7 for alleviating allodynia in mice after peripheral administration.,"Skogh A, Lesniak A, Gaugaz FZ, Svensson R, Lindeberg G, Fransson R, Nyberg F, Hallberg M, Sandström A",Eur J Pharm Sci,2017,2017-08-30,2017-06-03,106,,345-351,10.1016/j.ejps.2017.06.004,28587787,Drug Discovery and Development (DDD),Collaborative,07677b1e93c84aba875182cf118ebb28,https://publications.scilifelab.se/publication/07677b1e93c84aba875182cf118ebb28,https://doi.org/10.1016/j.ejps.2017.06.004,https://www.ncbi.nlm.nih.gov/pubmed/28587787
First de novo whole genome sequencing and assembly of the pink-footed goose.,"Pujolar JM, Dalén L, Olsen RA, Hansen MM, Madsen J",Genomics,2017,2017-08-30,2017-08-30,,,,10.1016/j.ygeno.2017.08.008,28860085,"NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service",a57b479d505e4345b6e7544d06510423,https://publications.scilifelab.se/publication/a57b479d505e4345b6e7544d06510423,https://doi.org/10.1016/j.ygeno.2017.08.008,https://www.ncbi.nlm.nih.gov/pubmed/28860085
Mass Cytometry and Topological Data Analysis Reveal Immune Parameters Associated with Complications after Allogeneic Stem Cell Transplantation.,"Lakshmikanth T, Olin A, Chen Y, Mikes J, Fredlund E, Remberger M, Omazic B, Brodin P",Cell Rep,2017,2017-08-29,2017-08-31,20,9,2238-2250,10.1016/j.celrep.2017.08.021,28854371,Mass Cytometry,Technology development,be2151aaed4f49dfbc9c4a4edbf69dfb,https://publications.scilifelab.se/publication/be2151aaed4f49dfbc9c4a4edbf69dfb,https://doi.org/10.1016/j.celrep.2017.08.021,https://www.ncbi.nlm.nih.gov/pubmed/28854371
Cerium oxide nanoparticles inhibit differentiation of neural stem cells.,"Gliga AR, Edoff K, Caputo F, Källman T, Blom H, Karlsson HL, Ghibelli L, Traversa E, Ceccatelli S, Fadeel B",Sci Rep,2017,2017-08-24,2017-08-24,7,1,9284,10.1038/s41598-017-09430-8,28839176,"Advanced Light Microscopy (ALM), Bioinformatics Support and Infrastructure, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Collaborative, Collaborative, Service, Service",5521219aa1794ec98838a8591df79469,https://publications.scilifelab.se/publication/5521219aa1794ec98838a8591df79469,https://doi.org/10.1038/s41598-017-09430-8,https://www.ncbi.nlm.nih.gov/pubmed/28839176
Identification of NCAN as a candidate gene for developmental dyslexia.,"Einarsdottir E, Peyrard-Janvid M, Darki F, Tuulari JJ, Merisaari H, Karlsson L, Scheinin NM, Saunavaara J, Parkkola R, Kantojärvi K, Ämmälä AJ, Yiu-Lin Yu N, Matsson H, Nopola-Hemmi J, Karlsson H, Paunio T, Klingberg T, Leinonen E, Kere J",Sci Rep,2017,2017-08-24,2017-08-24,7,1,9294,10.1038/s41598-017-10175-7,28839234,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), NGI Uppsala (Uppsala Genome Center)","Service, Service, Service, Service",c000b2d71662419d80ada5c60423b8dd,https://publications.scilifelab.se/publication/c000b2d71662419d80ada5c60423b8dd,https://doi.org/10.1038/s41598-017-10175-7,https://www.ncbi.nlm.nih.gov/pubmed/28839234
A specific antibody to detect transcription factor T-Pit: a reliable marker of corticotroph cell differentiation and a tool to improve the classification of pituitary neuroendocrine tumours.,"Sjöstedt E, Bollerslev J, Mulder J, Lindskog C, Pontén F, Casar-Borota O",Acta Neuropathol.,2017,2017-08-19,2017-08-19,,,,10.1007/s00401-017-1768-9,28823042,Tissue Profiling,Collaborative,31acc210a2d6415399b70ab963602fd1,https://publications.scilifelab.se/publication/31acc210a2d6415399b70ab963602fd1,https://doi.org/10.1007/s00401-017-1768-9,https://www.ncbi.nlm.nih.gov/pubmed/28823042
A pathology atlas of the human cancer transcriptome.,"Uhlen M, Zhang C, Lee S, Sjöstedt E, Fagerberg L, Bidkhori G, Benfeitas R, Arif M, Liu Z, Edfors F, Sanli K, von Feilitzen K, Oksvold P, Lundberg E, Hober S, Nilsson P, Mattsson J, Schwenk JM, Brunnström H, Glimelius B, Sjöblom T, Edqvist PH, Djureinovic D, Micke P, Lindskog C, Mardinoglu A, Ponten F",Science,2017,2017-08-18,2017-08-19,357,6352,,10.1126/science.aan2507,28818916,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production), Tissue Profiling","Service, Service, Service, Technology development",9a66e1ee51af4d9dacf0840a88138663,https://publications.scilifelab.se/publication/9a66e1ee51af4d9dacf0840a88138663,https://doi.org/10.1126/science.aan2507,https://www.ncbi.nlm.nih.gov/pubmed/28818916
Tea and coffee consumption in relation to DNA methylation in four European cohorts.,"Ek WE, Tobi EW, Ahsan M, Lampa E, Ponzi E, Kyrtopoulos SA, Georgiadis P, Lumey LH, Heijmans BT, Botsivali M, Bergdahl IA, Karlsson T, Rask-Andersen M, Palli D, Ingelsson E, Hedman ÅK, Nilsson LM, Vineis P, Lind L, Flanagan JM, Johansson Å, Epigenome-Wide Association Study Consortium ",Hum. Mol. Genet.,2017,2017-08-15,2017-05-24,26,16,3221-3231,10.1093/hmg/ddx194,28535255,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",142739defdfa4835934e427e05a7af39,https://publications.scilifelab.se/publication/142739defdfa4835934e427e05a7af39,https://doi.org/10.1093/hmg/ddx194,https://www.ncbi.nlm.nih.gov/pubmed/28535255
"Diverse heterocyclic scaffolds as dCTP pyrophosphatase 1 inhibitors. Part 1: Triazoles, triazolopyrimidines, triazinoindoles, quinoline hydrazones and arylpiperazines.","Llona-Minguez S, Häggblad M, Martens U, Throup A, Loseva O, Jemth A, Lundgren B, Scobie M, Helleday T",Bioorg. Med. Chem. Lett.,2017,2017-08-15,2017-06-16,27,16,3897-3904,10.1016/j.bmcl.2017.06.038,28687206,Drug Discovery and Development (DDD),Collaborative,67cef94833744aff8d5931288cde32a1,https://publications.scilifelab.se/publication/67cef94833744aff8d5931288cde32a1,https://doi.org/10.1016/j.bmcl.2017.06.038,https://www.ncbi.nlm.nih.gov/pubmed/28687206
Mucin-Inspired Lubrication on Hydrophobic Surfaces,"Käsdorf BT, Weber F, Petrou G, Srivastava V, Crouzier T, Lieleg O",Biomacromolecules,2017,2017-08-14,2017-07-03,18,8,2454-2462,10.1021/acs.biomac.7b00605,,Protein Science Facility (PSF),Service,bb346b64fe4d4505b502eae46d2fe04e,https://publications.scilifelab.se/publication/bb346b64fe4d4505b502eae46d2fe04e,https://doi.org/10.1021/acs.biomac.7b00605,
The Sydney Heart Bank: improving translational research while eliminating or reducing the use of animal models of human heart disease.,"Dos Remedios CG, Lal SP, Li A, McNamara J, Keogh A, Macdonald PS, Cooke R, Ehler E, Knöll R, Marston SB, Stelzer J, Granzier H, Bezzina C, van Dijk S, De Man F, Stienen GJM, Odeberg J, Pontén F, Linke W, van der Velden J",Biophys Rev,2017,2017-08-14,2017-08-14,,,,10.1007/s12551-017-0305-3,28808947,Tissue Profiling,Collaborative,c6865940a64846deae8bff24a02f2424,https://publications.scilifelab.se/publication/c6865940a64846deae8bff24a02f2424,https://doi.org/10.1007/s12551-017-0305-3,https://www.ncbi.nlm.nih.gov/pubmed/28808947
"Genomic exploration of the diversity, ecology, and evolution of the archaeal domain of life","Spang A, Caceres EF, Ettema TJG",Science,2017,2017-08-11,2017-08-10,357,6351,eaaf3883,10.1126/science.aaf3883,,"Bioinformatics Compute and Storage, NGI Uppsala (SNP&SEQ Technology Platform)","Service, Service",61acb9a9d7df4876a2dfbd51ace9511a,https://publications.scilifelab.se/publication/61acb9a9d7df4876a2dfbd51ace9511a,https://doi.org/10.1126/science.aaf3883,
High RBM3 expression is associated with an improved survival and oxaliplatin response in patients with metastatic colorectal cancer.,"Siesing C, Sorbye H, Dragomir A, Pfeiffer P, Qvortrup C, Pontén F, Jirström K, Glimelius B, Eberhard J",PLoS ONE,2017,2017-08-11,2017-08-11,12,8,e0182512,10.1371/journal.pone.0182512,28800641,Tissue Profiling,Collaborative,d52da91e6ca846bf92b3a0ef6e53b0ef,https://publications.scilifelab.se/publication/d52da91e6ca846bf92b3a0ef6e53b0ef,https://doi.org/10.1371/journal.pone.0182512,https://www.ncbi.nlm.nih.gov/pubmed/28800641
Shifts in coastal sediment oxygenation cause pronounced changes in microbial community composition and associated metabolism.,"Broman E, Sjöstedt J, Pinhassi J, Dopson M",Microbiome,2017,2017-08-09,2017-08-09,5,1,96,10.1186/s40168-017-0311-5,28793929,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",b85241f44e074517a87e335217e446e7,https://publications.scilifelab.se/publication/b85241f44e074517a87e335217e446e7,https://doi.org/10.1186/s40168-017-0311-5,https://www.ncbi.nlm.nih.gov/pubmed/28793929
Rho-associated kinase is a therapeutic target in neuroblastoma.,"Dyberg C, Fransson S, Andonova T, Sveinbjörnsson B, Lännerholm-Palm J, Olsen TK, Forsberg D, Herlenius E, Martinsson T, Brodin B, Kogner P, Johnsen JI, Wickström M",Proc. Natl. Acad. Sci. U.S.A.,2017,2017-08-08,2017-07-24,114,32,E6603-E6612,10.1073/pnas.1706011114,28739902,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",b95838961321464bbddc6e42c65bc466,https://publications.scilifelab.se/publication/b95838961321464bbddc6e42c65bc466,https://doi.org/10.1073/pnas.1706011114,https://www.ncbi.nlm.nih.gov/pubmed/28739902
Use of Proteomics To Investigate Kidney Function Decline over 5 Years.,"Carlsson AC, Ingelsson E, Sundström J, Carrero JJ, Gustafsson S, Feldreich T, Stenemo M, Larsson A, Lind L, Ärnlöv J",Clin J Am Soc Nephrol,2017,2017-08-07,2017-07-21,12,8,1226-1235,10.2215/CJN.08780816,28784837,Clinical Biomarkers,Service,8beff3e9198b4083aa18de81baf79e2b,https://publications.scilifelab.se/publication/8beff3e9198b4083aa18de81baf79e2b,https://doi.org/10.2215/CJN.08780816,https://www.ncbi.nlm.nih.gov/pubmed/28784837
PLS3 Deletions Lead to Severe Spinal Osteoporosis and Disturbed Bone Matrix Mineralization.,"Kämpe AJ, Costantini A, Levy-Shraga Y, Zeitlin L, Roschger P, Taylan F, Lindstrand A, Paschalis EP, Gamsjaeger S, Raas-Rothschild A, Hövel M, Jiao H, Klaushofer K, Grasemann C, Mäkitie O",J. Bone Miner. Res.,2017,2017-08-04,2017-08-04,,,,10.1002/jbmr.3233,28777485,"Bioinformatics Compute and Storage, NGI Stockholm (Genomics Applications), NGI Stockholm (Genomics Production)","Service, Service, Service",d24174e71c854ddfb3f607e66dfac13e,https://publications.scilifelab.se/publication/d24174e71c854ddfb3f607e66dfac13e,https://doi.org/10.1002/jbmr.3233,https://www.ncbi.nlm.nih.gov/pubmed/28777485
